"order_id","order_date","order_total","user_type","product_id","variation_id","quantity","coupon","meta.yarn_usage"
"20681",2020-11-24,43.03,"guest",NA,NA,NA,"yarn of the month",NA
"20680",2020-11-24,53.75,"registered customer","1987","2011",1,"blackfriday",NA
"20679",2020-11-24,77.09,"registered customer","16614","16621",2,"blackfriday",NA
"20679",2020-11-24,77.09,"registered customer","9367","9417",1,"blackfriday",NA
"20678",2020-11-24,38.03,"guest",NA,NA,NA,NA,NA
"20667",2020-11-23,196.33,"registered customer","13654","16071",1,NA,NA
"20667",2020-11-23,196.33,"registered customer","13654","16074",2,NA,NA
"20667",2020-11-23,196.33,"registered customer","13654","18567",1,NA,NA
"20667",2020-11-23,196.33,"registered customer","18281","19730",1,NA,NA
"20667",2020-11-23,196.33,"registered customer","18281","20569",1,NA,NA
"20667",2020-11-23,196.33,"registered customer","19708","19710",2,NA,NA
"20667",2020-11-23,196.33,"registered customer","19708","19711",1,NA,NA
"20667",2020-11-23,196.33,"registered customer","19708","19715",1,NA,NA
"20667",2020-11-23,196.33,"registered customer","19708","19716",1,NA,NA
"20588",2020-11-23,22,"wholesale buyer",NA,NA,NA,NA,NA
"20587",2020-11-21,24.99,"guest","2382","19788",1,NA,NA
"20586",2020-11-21,26.2,"guest","1987","2013",1,NA,NA
"20585",2020-11-21,48.92,"guest","17702","17711",2,"1signup",NA
"20585",2020-11-21,48.92,"guest","9824","9829",1,"1signup",NA
"20552",2020-11-18,219.88,"registered customer","13654","17399",1,"yarn of the month|amount:3.69;code:rose",NA
"20552",2020-11-18,219.88,"registered customer","13654","19016",1,"yarn of the month|amount:3.69;code:rose",NA
"20552",2020-11-18,219.88,"registered customer","16047","19877",1,"yarn of the month|amount:3.69;code:rose",NA
"20552",2020-11-18,219.88,"registered customer","16047","19878",1,"yarn of the month|amount:3.69;code:rose",NA
"20552",2020-11-18,219.88,"registered customer","16934","9999",1,"yarn of the month|amount:3.69;code:rose",NA
"20552",2020-11-18,219.88,"registered customer","17702","17710",2,"yarn of the month|amount:3.69;code:rose",NA
"20552",2020-11-18,219.88,"registered customer","17848","18111",1,"yarn of the month|amount:3.69;code:rose",NA
"20552",2020-11-18,219.88,"registered customer","18281","18285",1,"yarn of the month|amount:3.69;code:rose",NA
"20552",2020-11-18,219.88,"registered customer","18281","18288",1,"yarn of the month|amount:3.69;code:rose",NA
"20552",2020-11-18,219.88,"registered customer","18281","19730",1,"yarn of the month|amount:3.69;code:rose",NA
"20550",2020-11-17,53.02,"guest","20468","20474",1,NA,NA
"20550",2020-11-17,53.02,"guest","20468","9999",1,NA,NA
"20549",2020-11-17,39.14,"registered customer","6854","7124",2,"yarn of the month",NA
"20548",2020-11-17,96.49,"registered customer","10496","10718",1,"yarn of the month",NA
"20548",2020-11-17,96.49,"registered customer","11161","19367",1,"yarn of the month",NA
"20548",2020-11-17,96.49,"registered customer","14587","14588",3,"yarn of the month",NA
"20548",2020-11-17,96.49,"registered customer","18199","18200",1,"yarn of the month",NA
"20548",2020-11-17,96.49,"registered customer","19207","9999",2,"yarn of the month",NA
"20547",2020-11-17,112.2,"wholesale buyer",NA,NA,NA,"1signup",NA
"20546",2020-11-16,344.83,"wholesale buyer","20506","20515",3,NA,NA
"20546",2020-11-16,344.83,"wholesale buyer","20506","9999",4,NA,NA
"20546",2020-11-16,344.83,"wholesale buyer","20525","20526",1,NA,NA
"20546",2020-11-16,344.83,"wholesale buyer","20525","20527",2,NA,NA
"20546",2020-11-16,344.83,"wholesale buyer","20525","20528",2,NA,NA
"20546",2020-11-16,344.83,"wholesale buyer","20525","20529",2,NA,NA
"20546",2020-11-16,344.83,"wholesale buyer","20525","20530",2,NA,NA
"20546",2020-11-16,344.83,"wholesale buyer","2382","19791",1,NA,NA
"20544",2020-11-14,55.17,"registered customer","16246","16248",2,NA,NA
"20544",2020-11-14,55.17,"registered customer","17848","18108",1,NA,NA
"20543",2020-11-14,114.08,"registered customer","13312","19593",1,"1signup",NA
"20543",2020-11-14,114.08,"registered customer","17551","17559",1,"1signup",NA
"20543",2020-11-14,114.08,"registered customer","18952","18953",1,"1signup",NA
"20543",2020-11-14,114.08,"registered customer","8165","17663",1,"1signup",NA
"20543",2020-11-14,114.08,"registered customer","8165","17667",1,"1signup",NA
"20543",2020-11-14,114.08,"registered customer","9581","9616",1,"1signup",NA
"20543",2020-11-14,114.08,"registered customer","9850","14863",1,"1signup",NA
"20542",2020-11-13,39.14,"guest","6854","7124",2,"yarn of the month",NA
"20370",2020-11-13,26.19,"registered customer","18963","18969",1,NA,NA
"20369",2020-11-13,184.24,"guest","11161","12676",1,NA,NA
"20369",2020-11-13,184.24,"guest","19175","19177",2,NA,NA
"20369",2020-11-13,184.24,"guest","19175","19180",1,NA,NA
"20369",2020-11-13,184.24,"guest","1946","14816",1,NA,NA
"20369",2020-11-13,184.24,"guest","1946","14818",1,NA,NA
"20369",2020-11-13,184.24,"guest","1946","1947",4,NA,NA
"20369",2020-11-13,184.24,"guest","1946","2267",1,NA,NA
"20368",2020-11-12,55.2,"wholesale buyer","605","1050",1,NA,NA
"20368",2020-11-12,55.2,"wholesale buyer","605","1883",2,NA,NA
"20368",2020-11-12,55.2,"wholesale buyer","605","1885",2,NA,NA
"20366",2020-11-12,34,"guest","1946","17534",2,NA,NA
"20364",2020-11-09,42.38,"registered customer","19708","19710",1,NA,NA
"20364",2020-11-09,42.38,"registered customer","19708","19712",1,NA,NA
"20356",2020-11-06,128.26,"guest","13312","19591",6,NA,NA
"20356",2020-11-06,128.26,"guest","13312","19593",3,NA,NA
"20356",2020-11-06,128.26,"guest","1739","8619",1,NA,NA
"20355",2020-11-06,112.2,"guest","605","11433",3,NA,NA
"20355",2020-11-06,112.2,"guest","605","1884",3,NA,NA
"20345",2020-11-05,224.69,"guest","10496","10510",1,"1signup",NA
"20345",2020-11-05,224.69,"guest","11180","12635",1,"1signup",NA
"20345",2020-11-05,224.69,"guest","11180","19883",1,"1signup",NA
"20345",2020-11-05,224.69,"guest","16047","19879",1,"1signup",NA
"20345",2020-11-05,224.69,"guest","16440","16444",1,"1signup",NA
"20345",2020-11-05,224.69,"guest","17848","18108",1,"1signup",NA
"20345",2020-11-05,224.69,"guest","17848","18109",1,"1signup",NA
"20345",2020-11-05,224.69,"guest","17848","18110",1,"1signup",NA
"20345",2020-11-05,224.69,"guest","17955","19909",1,"1signup",NA
"20345",2020-11-05,224.69,"guest","17955","20226",1,"1signup",NA
"20345",2020-11-05,224.69,"guest","19175","19178",1,"1signup",NA
"20345",2020-11-05,224.69,"guest","19175","19180",1,"1signup",NA
"20345",2020-11-05,224.69,"guest","2563","9217",1,"1signup",NA
"20345",2020-11-05,224.69,"guest","2698","2701",1,"1signup",NA
"20345",2020-11-05,224.69,"guest","9367","15773",1,"1signup",NA
"20343",2020-11-04,95.98,"guest","17702","17712",1,NA,NA
"20343",2020-11-04,95.98,"guest","17702","19895",1,NA,NA
"20343",2020-11-04,95.98,"guest","605","1050",1,NA,NA
"20343",2020-11-04,95.98,"guest","605","1052",1,NA,NA
"20343",2020-11-04,95.98,"guest","605","1883",1,NA,NA
"20342",2020-11-04,133.66,"registered customer","19207","9999",2,"yarn of the month",NA
"20342",2020-11-04,133.66,"registered customer","2698","3443",1,"yarn of the month",NA
"20340",2020-11-02,148.41,"guest","17848","18106",1,"1signup",NA
"20340",2020-11-02,148.41,"guest","19107","19110",1,"1signup",NA
"20340",2020-11-02,148.41,"guest","19107","19116",1,"1signup",NA
"20340",2020-11-02,148.41,"guest","2382","17138",1,"1signup",NA
"20340",2020-11-02,148.41,"guest","2382","19786",1,"1signup",NA
"20340",2020-11-02,148.41,"guest","2382","19789",1,"1signup",NA
"20340",2020-11-02,148.41,"guest","2382","19790",2,"1signup",NA
"20340",2020-11-02,148.41,"guest","2382","19792",1,"1signup",NA
"20339",2020-11-02,22,"wholesale buyer",NA,NA,NA,NA,NA
"20338",2020-11-02,104.82,"guest","6854","7124",1,"yarn of the month",NA
"20338",2020-11-02,104.82,"guest","6854","7126",1,"yarn of the month",NA
"20318",2020-11-02,87,"wholesale buyer",NA,NA,NA,NA,NA
"20317",2020-10-31,40.23,"guest","1946","18368",1,"happyhalloween",NA
"20317",2020-10-31,40.23,"guest","20204","20205",1,"happyhalloween",NA
"20316",2020-10-31,65.97,"wholesale buyer","19107","19108",1,"happyhalloween",NA
"20316",2020-10-31,65.97,"wholesale buyer","19107","19109",1,"happyhalloween",NA
"20316",2020-10-31,65.97,"wholesale buyer","19107","19113",1,"happyhalloween",NA
"20315",2020-10-31,72.98,"registered customer","19207","9999",2,"happyhalloween",NA
"20315",2020-10-31,72.98,"registered customer","2698","17886",2,"happyhalloween",NA
"20315",2020-10-31,72.98,"registered customer","6854","7124",1,"happyhalloween",NA
"20314",2020-10-31,330.05,"wholesale buyer","12399","12401",4,"happyhalloween|amount:35.58;code:seededyarns",NA
"20314",2020-10-31,330.05,"wholesale buyer","13790","13797",2,"happyhalloween|amount:35.58;code:seededyarns",NA
"20314",2020-10-31,330.05,"wholesale buyer","15587","15589",3,"happyhalloween|amount:35.58;code:seededyarns",NA
"20314",2020-10-31,330.05,"wholesale buyer","16440","19445",1,"happyhalloween|amount:35.58;code:seededyarns",NA
"20314",2020-10-31,330.05,"wholesale buyer","16440","19692",1,"happyhalloween|amount:35.58;code:seededyarns",NA
"20314",2020-10-31,330.05,"wholesale buyer","17955","19608",2,"happyhalloween|amount:35.58;code:seededyarns",NA
"20314",2020-10-31,330.05,"wholesale buyer","18963","18968",1,"happyhalloween|amount:35.58;code:seededyarns",NA
"20314",2020-10-31,330.05,"wholesale buyer","2938","16168",2,"happyhalloween|amount:35.58;code:seededyarns",NA
"20314",2020-10-31,330.05,"wholesale buyer","2938","16169",1,"happyhalloween|amount:35.58;code:seededyarns",NA
"20314",2020-10-31,330.05,"wholesale buyer","2938","16170",2,"happyhalloween|amount:35.58;code:seededyarns",NA
"20314",2020-10-31,330.05,"wholesale buyer","2938","16171",2,"happyhalloween|amount:35.58;code:seededyarns",NA
"20313",2020-10-31,545.32,"wholesale buyer","12399","12401",4,"happyhalloween",NA
"20313",2020-10-31,545.32,"wholesale buyer","12984","17831",1,"happyhalloween",NA
"20313",2020-10-31,545.32,"wholesale buyer","12984","17833",1,"happyhalloween",NA
"20313",2020-10-31,545.32,"wholesale buyer","12984","17944",1,"happyhalloween",NA
"20313",2020-10-31,545.32,"wholesale buyer","13790","13797",2,"happyhalloween",NA
"20313",2020-10-31,545.32,"wholesale buyer","15587","15589",3,"happyhalloween",NA
"20313",2020-10-31,545.32,"wholesale buyer","16440","19445",1,"happyhalloween",NA
"20313",2020-10-31,545.32,"wholesale buyer","16440","19691",1,"happyhalloween",NA
"20313",2020-10-31,545.32,"wholesale buyer","16440","19692",1,"happyhalloween",NA
"20313",2020-10-31,545.32,"wholesale buyer","16440","19693",2,"happyhalloween",NA
"20313",2020-10-31,545.32,"wholesale buyer","17955","19608",2,"happyhalloween",NA
"20313",2020-10-31,545.32,"wholesale buyer","18963","18968",1,"happyhalloween",NA
"20313",2020-10-31,545.32,"wholesale buyer","19708","19711",1,"happyhalloween",NA
"20313",2020-10-31,545.32,"wholesale buyer","19708","19715",2,"happyhalloween",NA
"20313",2020-10-31,545.32,"wholesale buyer","19708","19716",2,"happyhalloween",NA
"20313",2020-10-31,545.32,"wholesale buyer","2938","16168",2,"happyhalloween",NA
"20313",2020-10-31,545.32,"wholesale buyer","2938","16169",1,"happyhalloween",NA
"20313",2020-10-31,545.32,"wholesale buyer","2938","16170",2,"happyhalloween",NA
"20313",2020-10-31,545.32,"wholesale buyer","2938","16171",2,"happyhalloween",NA
"20313",2020-10-31,545.32,"wholesale buyer","9824","9826",2,"happyhalloween",NA
"20313",2020-10-31,545.32,"wholesale buyer","9824","9827",2,"happyhalloween",NA
"20313",2020-10-31,545.32,"wholesale buyer","9824","9828",2,"happyhalloween",NA
"20313",2020-10-31,545.32,"wholesale buyer","9824","9830",2,"happyhalloween",NA
"20312",2020-10-31,41.08,"guest","8165","17662",1,"happyhalloween",NA
"20307",2020-10-30,147.05,"guest","12357","17801",2,"happyhalloween",NA
"20307",2020-10-30,147.05,"guest","12357","17802",2,"happyhalloween",NA
"20284",2020-10-30,39.14,"guest","18963","18968",1,"happyhalloween",NA
"20284",2020-10-30,39.14,"guest","19708","19709",1,"happyhalloween",NA
"20283",2020-10-30,36.98,"registered customer","2382","17138",2,"happyhalloween",NA
"20282",2020-10-29,50.87,"guest",NA,NA,NA,"happyhalloween",NA
"20281",2020-10-29,176.7,"registered customer","1085","1097",2,"happyhalloween",NA
"20281",2020-10-29,176.7,"registered customer","1085","1101",2,"happyhalloween",NA
"20281",2020-10-29,176.7,"registered customer","1572","1573",2,"happyhalloween",NA
"20281",2020-10-29,176.7,"registered customer","1572","1575",2,"happyhalloween",NA
"20281",2020-10-29,176.7,"registered customer","8165","17662",1,"happyhalloween",NA
"20281",2020-10-29,176.7,"registered customer","8165","17664",1,"happyhalloween",NA
"20281",2020-10-29,176.7,"registered customer","8165","17665",1,"happyhalloween",NA
"20281",2020-10-29,176.7,"registered customer","8165","17667",1,"happyhalloween",NA
"20275",2020-10-29,155.91,"registered customer","18977","19483",3,NA,NA
"20275",2020-10-29,155.91,"registered customer","6854","7124",3,NA,NA
"20274",2020-10-28,51.94,"registered customer","16246","16248",1,NA,NA
"20274",2020-10-28,51.94,"registered customer","17848","18108",1,NA,NA
"20274",2020-10-28,51.94,"registered customer","18970","18971",1,NA,NA
"20272",2020-10-28,95.97,"guest","16614","18687",3,NA,NA
"20271",2020-10-28,248.2,"guest","16614","16619",2,NA,NA
"20271",2020-10-28,248.2,"guest","16614","16621",3,NA,NA
"20271",2020-10-28,248.2,"guest","16614","16627",2,NA,NA
"20271",2020-10-28,248.2,"guest","16614","16629",1,NA,NA
"20270",2020-10-26,68.05,"guest",NA,NA,NA,NA,NA
"20269",2020-10-26,273.68,"guest","16999","17004",8,NA,NA
"20269",2020-10-26,273.68,"guest","1739","2532",8,NA,NA
"20268",2020-10-25,78.93,"registered customer","17151","19056",1,NA,NA
"20267",2020-10-23,67.04,"guest","1058","18657",4,"1signup",NA
"20267",2020-10-23,67.04,"guest","1144","1160",2,"1signup",NA
"20235",2020-10-22,42.4,"guest","605","1048",2,NA,NA
"20173",2020-10-21,270.89,"wholesale buyer","12984","17831",1,NA,NA
"20173",2020-10-21,270.89,"wholesale buyer","12984","17833",1,NA,NA
"20173",2020-10-21,270.89,"wholesale buyer","12984","17944",1,NA,NA
"20173",2020-10-21,270.89,"wholesale buyer","16440","19691",1,NA,NA
"20173",2020-10-21,270.89,"wholesale buyer","16440","19693",2,NA,NA
"20173",2020-10-21,270.89,"wholesale buyer","19708","19711",1,NA,NA
"20173",2020-10-21,270.89,"wholesale buyer","19708","19715",2,NA,NA
"20173",2020-10-21,270.89,"wholesale buyer","19708","19716",2,NA,NA
"20173",2020-10-21,270.89,"wholesale buyer","9824","9826",2,NA,NA
"20173",2020-10-21,270.89,"wholesale buyer","9824","9827",2,NA,NA
"20173",2020-10-21,270.89,"wholesale buyer","9824","9828",2,NA,NA
"20173",2020-10-21,270.89,"wholesale buyer","9824","9830",2,NA,NA
"20172",2020-10-21,44.54,"guest","11161","19367",1,NA,NA
"20172",2020-10-21,44.54,"guest","19175","19180",1,NA,NA
"20170",2020-10-21,124.01,"registered customer","13654","16071",2,NA,NA
"20170",2020-10-21,124.01,"registered customer","13654","17244",1,NA,NA
"20170",2020-10-21,124.01,"registered customer","13654","17270",2,NA,NA
"20170",2020-10-21,124.01,"registered customer","13654","18568",2,NA,NA
"20155",2020-10-21,71.96,"registered customer","2382","17136",4,NA,NA
"20154",2020-10-21,55.3,"registered customer","16047","19877",1,NA,NA
"20154",2020-10-21,55.3,"registered customer","18199","18200",1,NA,NA
"20154",2020-10-21,55.3,"registered customer","1946","3631",1,NA,NA
"20153",2020-10-20,45.62,"registered customer","14587","14589",1,NA,NA
"20153",2020-10-20,45.62,"registered customer","17848","18111",1,NA,NA
"20153",2020-10-20,45.62,"registered customer","17848","18951",1,NA,NA
"20151",2020-10-19,25.99,"wholesale buyer",NA,NA,NA,NA,NA
"20149",2020-10-18,47.76,"guest","19107","19109",1,NA,NA
"20149",2020-10-18,47.76,"guest","19846","19855",3,NA,NA
"20148",2020-10-18,76.8,"guest","605","1046",1,NA,NA
"20148",2020-10-18,76.8,"guest","605","1882",1,NA,NA
"20148",2020-10-18,76.8,"guest","605","1884",1,NA,NA
"20148",2020-10-18,76.8,"guest","605","1885",1,NA,NA
"20147",2020-10-18,52.99,"registered customer",NA,NA,NA,NA,NA
"20146",2020-10-18,71.35,"guest",NA,NA,NA,NA,NA
"20145",2020-10-17,209.27,"registered customer","9367","9417",4,"1signup",NA
"20144",2020-10-17,105.36,"registered customer","11180","13992",1,"seededyarns",NA
"20144",2020-10-17,105.36,"registered customer","18963","18967",1,"seededyarns",NA
"20144",2020-10-17,105.36,"registered customer","18970","18971",1,"seededyarns",NA
"20144",2020-10-17,105.36,"registered customer","19708","19711",1,"seededyarns",NA
"20144",2020-10-17,105.36,"registered customer","6854","7126",1,"seededyarns",NA
"20143",2020-10-17,87.85,"registered customer",NA,NA,NA,"1signup",NA
"20142",2020-10-17,210.41,"wholesale buyer","16614","16621",3,NA,NA
"20142",2020-10-17,210.41,"wholesale buyer","16614","16629",3,NA,NA
"20142",2020-10-17,210.41,"wholesale buyer","16614","18687",1,NA,NA
"20141",2020-10-17,156.39,"guest","17702","17712",2,NA,NA
"20141",2020-10-17,156.39,"guest","17702","19895",6,NA,NA
"20140",2020-10-16,85.34,"registered customer","17166","17203",1,NA,NA
"20140",2020-10-16,85.34,"registered customer","9824","9828",1,NA,NA
"20135",2020-10-16,23.82,"guest","1085","1097",1,NA,NA
"20132",2020-10-16,114.31,"guest","16047","19879",1,NA,NA
"20132",2020-10-16,114.31,"guest","19175","19177",1,NA,NA
"20132",2020-10-16,114.31,"guest","19175","19179",1,NA,NA
"20132",2020-10-16,114.31,"guest","6342","15536",1,NA,NA
"20132",2020-10-16,114.31,"guest","6342","15537",1,NA,NA
"20131",2020-10-15,44.54,"registered customer","12357","12362",2,NA,NA
"20130",2020-10-15,83.23,"guest","10060","10061",3,NA,NA
"20130",2020-10-15,83.23,"guest","16756","16757",2,NA,NA
"20129",2020-10-15,38,"guest","2563","9213",2,NA,NA
"20128",2020-10-15,38.03,"guest",NA,NA,NA,NA,NA
"20127",2020-10-15,44.55,"registered customer",NA,NA,NA,NA,NA
"20121",2020-10-14,428.03,"guest","12984","15704",3,NA,NA
"20121",2020-10-14,428.03,"guest","12984","17833",3,NA,NA
"20121",2020-10-14,428.03,"guest","16406","19581",3,NA,NA
"20121",2020-10-14,428.03,"guest","19107","19112",3,NA,NA
"20121",2020-10-14,428.03,"guest","19107","19113",3,NA,NA
"20121",2020-10-14,428.03,"guest","19107","19115",6,NA,NA
"20120",2020-10-13,130.55,"registered customer","1987","2007",1,NA,NA
"20120",2020-10-13,130.55,"registered customer","1987","2010",1,NA,NA
"20120",2020-10-13,130.55,"registered customer","1987","2012",1,NA,NA
"20120",2020-10-13,130.55,"registered customer","1987","2014",1,NA,NA
"20120",2020-10-13,130.55,"registered customer","1987","2015",2,NA,NA
"20119",2020-10-13,68.12,"guest","2698","17886",2,"1signup",NA
"20118",2020-10-13,65.95,"registered customer",NA,NA,NA,NA,NA
"20117",2020-10-13,39.98,"registered customer","2382","17138",2,NA,NA
"20107",2020-10-12,21.87,"registered customer",NA,NA,NA,NA,NA
"20097",2020-10-12,39.15,"guest","19551","9999",1,NA,NA
"20092",2020-10-12,155.31,"guest","13790","13800",1,NA,NA
"20092",2020-10-12,155.31,"guest","15032","18591",1,NA,NA
"20092",2020-10-12,155.31,"guest","16047","19877",1,NA,NA
"20092",2020-10-12,155.31,"guest","16546","16548",1,NA,NA
"20092",2020-10-12,155.31,"guest","17955","19608",1,NA,NA
"20092",2020-10-12,155.31,"guest","19043","19044",1,NA,NA
"20092",2020-10-12,155.31,"guest","19708","19710",1,NA,NA
"20092",2020-10-12,155.31,"guest","19708","19715",1,NA,NA
"20034",2020-10-11,35.23,"registered customer",NA,NA,NA,"1signup",NA
"20033",2020-10-09,267.41,"registered customer","11180","13992",2,NA,NA
"20033",2020-10-09,267.41,"registered customer","15558","15580",2,NA,NA
"20033",2020-10-09,267.41,"registered customer","15558","15581",1,NA,NA
"20033",2020-10-09,267.41,"registered customer","15587","15594",1,NA,NA
"20033",2020-10-09,267.41,"registered customer","17955","19607",1,NA,NA
"20033",2020-10-09,267.41,"registered customer","2563","9213",1,NA,NA
"20033",2020-10-09,267.41,"registered customer","2563","9216",2,NA,NA
"20033",2020-10-09,267.41,"registered customer","2563","9217",2,NA,NA
"20033",2020-10-09,267.41,"registered customer","3680","13154",1,NA,NA
"20033",2020-10-09,267.41,"registered customer","9581","10493",1,NA,NA
"20033",2020-10-09,267.41,"registered customer","9824","9828",2,NA,NA
"20033",2020-10-09,267.41,"registered customer","9850","14825",2,NA,NA
"20032",2020-10-09,70.3,"guest",NA,NA,NA,"1signup",NA
"20031",2020-10-09,177.22,"registered customer","13654","18567",2,"1signup",NA
"20031",2020-10-09,177.22,"registered customer","13654","19016",2,"1signup",NA
"20031",2020-10-09,177.22,"registered customer","18165","18166",2,"1signup",NA
"20031",2020-10-09,177.22,"registered customer","19708","19710",1,"1signup",NA
"20031",2020-10-09,177.22,"registered customer","19708","19712",1,"1signup",NA
"20031",2020-10-09,177.22,"registered customer","19708","19715",1,"1signup",NA
"20031",2020-10-09,177.22,"registered customer","19708","19716",1,"1signup",NA
"20031",2020-10-09,177.22,"registered customer","6854","7124",1,"1signup",NA
"20030",2020-10-09,76.76,"registered customer","18963","18967",4,NA,NA
"20029",2020-10-09,56.27,"guest","3512","6901",1,NA,NA
"20028",2020-10-09,68.98,"wholesale buyer","11161","19654",1,NA,NA
"20028",2020-10-09,68.98,"wholesale buyer","16047","19877",1,NA,NA
"20023",2020-10-09,26.2,"guest",NA,NA,NA,NA,NA
"20021",2020-10-09,199.1,"registered customer","1058","18657",6,"1signup",NA
"20021",2020-10-09,199.1,"registered customer","19107","19111",2,"1signup",NA
"20021",2020-10-09,199.1,"registered customer","605","1050",1,"1signup",NA
"20021",2020-10-09,199.1,"registered customer","605","11432",1,"1signup",NA
"20021",2020-10-09,199.1,"registered customer","605","1882",1,"1signup",NA
"20021",2020-10-09,199.1,"registered customer","605","1885",1,"1signup",NA
"20021",2020-10-09,199.1,"registered customer","605","1887",1,"1signup",NA
"20021",2020-10-09,199.1,"registered customer","8165","17669",2,"1signup",NA
"20020",2020-10-09,146.68,"registered customer","16440","19374",1,NA,NA
"20020",2020-10-09,146.68,"registered customer","16546","19635",1,NA,NA
"20020",2020-10-09,146.68,"registered customer","19708","19710",1,NA,NA
"20020",2020-10-09,146.68,"registered customer","19708","19711",2,NA,NA
"20020",2020-10-09,146.68,"registered customer","19708","19713",1,NA,NA
"20020",2020-10-09,146.68,"registered customer","19708","19714",1,NA,NA
"20020",2020-10-09,146.68,"registered customer","19708","19715",1,NA,NA
"20018",2020-10-09,76.78,"guest",NA,NA,NA,NA,NA
"20017",2020-10-09,231.95,"guest","1749","18086",1,NA,NA
"20017",2020-10-09,231.95,"guest","19175","19176",1,NA,NA
"20017",2020-10-09,231.95,"guest","19175","19177",1,NA,NA
"20017",2020-10-09,231.95,"guest","19175","19178",1,NA,NA
"20017",2020-10-09,231.95,"guest","19175","19179",1,NA,NA
"20017",2020-10-09,231.95,"guest","19175","19180",1,NA,NA
"20017",2020-10-09,231.95,"guest","19708","19710",1,NA,NA
"20017",2020-10-09,231.95,"guest","19708","19711",1,NA,NA
"20017",2020-10-09,231.95,"guest","19708","19712",1,NA,NA
"20017",2020-10-09,231.95,"guest","19708","19713",1,NA,NA
"20017",2020-10-09,231.95,"guest","19708","19715",1,NA,NA
"20017",2020-10-09,231.95,"guest","19708","19716",2,NA,NA
"20016",2020-10-09,156.29,"registered customer","13654","18331",1,NA,NA
"20016",2020-10-09,156.29,"registered customer","13790","13799",2,NA,NA
"20016",2020-10-09,156.29,"registered customer","17955","18563",1,NA,NA
"20016",2020-10-09,156.29,"registered customer","18199","18200",2,NA,NA
"20016",2020-10-09,156.29,"registered customer","2563","19769",1,NA,NA
"20016",2020-10-09,156.29,"registered customer","2563","9200",1,NA,NA
"20016",2020-10-09,156.29,"registered customer","2563","9222",1,NA,NA
"20016",2020-10-09,156.29,"registered customer","9226","9231",1,NA,NA
"20015",2020-10-08,76.76,"guest","16756","16757",1,NA,NA
"20015",2020-10-08,76.76,"guest","16756","16762",1,NA,NA
"20015",2020-10-08,76.76,"guest","16756","16764",1,NA,NA
"20015",2020-10-08,76.76,"guest","16756","16768",1,NA,NA
"20013",2020-10-08,68.14,"wholesale buyer","16614","16621",1,NA,NA
"20013",2020-10-08,68.14,"wholesale buyer","16614","16629",1,NA,NA
"20012",2020-10-08,76.7,"registered customer","19175","19177",1,NA,NA
"20012",2020-10-08,76.7,"registered customer","19175","19178",1,NA,NA
"20012",2020-10-08,76.7,"registered customer","1946","14818",1,NA,NA
"20012",2020-10-08,76.7,"registered customer","1946","15021",1,NA,NA
"20008",2020-10-06,305.47,"guest","17088","9999",3,"1signup",NA
"20008",2020-10-06,305.47,"guest","18199","18200",2,"1signup",NA
"20008",2020-10-06,305.47,"guest","19551","9999",2,"1signup",NA
"20008",2020-10-06,305.47,"guest","19708","19712",3,"1signup",NA
"20008",2020-10-06,305.47,"guest","19708","19715",3,"1signup",NA
"20007",2020-10-06,60.57,"registered customer","18963","18965",3,NA,NA
"20006",2020-10-04,97.94,"registered customer","1085","1101",6,NA,NA
"20005",2020-10-04,118.89,"wholesale buyer","15805","15815",1,NA,NA
"20005",2020-10-04,118.89,"wholesale buyer","19207","9999",1,NA,NA
"20005",2020-10-04,118.89,"wholesale buyer","9357","16154",1,NA,NA
"20005",2020-10-04,118.89,"wholesale buyer","9357","16158",1,NA,NA
"20005",2020-10-04,118.89,"wholesale buyer","9367","17127",1,NA,NA
"19974",2020-10-01,93.8,"registered customer","17955","17956",1,NA,NA
"19974",2020-10-01,93.8,"registered customer","17955","17957",1,NA,NA
"19974",2020-10-01,93.8,"registered customer","17955","19608",1,NA,NA
"19974",2020-10-01,93.8,"registered customer","19708","19713",1,NA,NA
"19974",2020-10-01,93.8,"registered customer","9824","9826",1,NA,NA
"19974",2020-10-01,93.8,"registered customer","9824","9829",1,NA,NA
"19973",2020-10-01,26.19,"registered customer",NA,NA,NA,NA,NA
"19972",2020-10-01,35.23,"registered customer",NA,NA,NA,"1signup",NA
"19971",2020-10-01,183.09,"guest","13654","16071",1,NA,NA
"19971",2020-10-01,183.09,"guest","13654","16703",1,NA,NA
"19971",2020-10-01,183.09,"guest","13654","16715",2,NA,NA
"19971",2020-10-01,183.09,"guest","13654","18333",1,NA,NA
"19971",2020-10-01,183.09,"guest","1749","18083",1,NA,NA
"19971",2020-10-01,183.09,"guest","17848","18106",1,NA,NA
"19971",2020-10-01,183.09,"guest","19175","19180",1,NA,NA
"19971",2020-10-01,183.09,"guest","2698","2929",1,NA,NA
"19971",2020-10-01,183.09,"guest","6854","7124",1,NA,NA
"19971",2020-10-01,183.09,"guest","6854","7126",1,NA,NA
"19970",2020-10-01,39.14,"guest","18952","18953",2,"1signup",NA
"19968",2020-09-30,24,"registered customer","1946","14816",1,NA,NA
"19967",2020-09-30,55.18,"guest","19107","19114",2,NA,NA
"19937",2020-09-29,103.51,"registered customer","11180","19883",1,NA,NA
"19937",2020-09-29,103.51,"registered customer","12399","12401",1,NA,NA
"19937",2020-09-29,103.51,"registered customer","16756","16757",1,NA,NA
