"order_id","product_id","variation_id","quantity","order_date","customer_type","coupon","meta.yarn_usage","name","color","hue1","hue2","hue3","hue4","hue5","hue6","fiber","yarn_weight","effect","order_year","order_month","order_week"
"21699","21551","21566",1,2021-02-03,"guest",NA,"unassigned","radiant wool rayon","gala garnet","red","","","","",NA,"wool","lace","straight",2021,2,5
"21699","2260","6710",1,2021-02-03,"guest",NA,"unassigned","3 ply silky rayon yarn","jade","green","","","","",NA,"rayon / viscose","lace","straight",2021,2,5
"21699","2260","6711",1,2021-02-03,"guest",NA,"unassigned","3 ply silky rayon yarn","royal","blue","","","","",NA,"rayon / viscose","lace","straight",2021,2,5
"21699","2260","6734",1,2021-02-03,"guest",NA,"unassigned","3 ply silky rayon yarn","light berry","purple","pink","","","",NA,"rayon / viscose","lace","straight",2021,2,5
"21699","2260","6735",1,2021-02-03,"guest",NA,"unassigned","3 ply silky rayon yarn","dark berry","purple","","","","",NA,"rayon / viscose","lace","straight",2021,2,5
"21699","2260","6736",1,2021-02-03,"guest",NA,"unassigned","3 ply silky rayon yarn","red bull","red","","","","",NA,"rayon / viscose","lace","straight",2021,2,5
"21699","2260","6737",1,2021-02-03,"guest",NA,"unassigned","3 ply silky rayon yarn","cactus","green","","","","",NA,"rayon / viscose","lace","straight",2021,2,5
"21700","20506","21485",2,2021-02-03,"registered customer",NA,"unassigned","three ply metallic yarn","black","black","","","","",NA,"metallic","lace","straight",2021,2,5
"21710","10855","13050",1,2021-02-04,"guest","1signup","unassigned","shades of sunset","sunset blue","blue","","","","",NA,"rayon / viscose","fingering","loop",2021,2,5
"21710","10855","13050",1,2021-02-04,"guest","1signup","unassigned","shades of sunset","sunset blue","blue","","","","",NA,"rayon / viscose","undefined weight","loop",2021,2,5
"21710","10855","14306",1,2021-02-04,"guest","1signup","unassigned","shades of sunset","sunset purple","purple","","","","",NA,"rayon / viscose","fingering","loop",2021,2,5
"21710","10855","14306",1,2021-02-04,"guest","1signup","unassigned","shades of sunset","sunset purple","purple","","","","",NA,"rayon / viscose","undefined weight","loop",2021,2,5
"21710","19175","19176",2,2021-02-04,"guest","1signup","unassigned","variegated rayon chenille","berry chill","purple","pink","","","",NA,"chenille","lace","chenille",2021,2,5
"21710","19175","19176",2,2021-02-04,"guest","1signup","unassigned","variegated rayon chenille","berry chill","purple","pink","","","",NA,"chenille","undefined weight","chenille",2021,2,5
"21710","19175","19176",2,2021-02-04,"guest","1signup","unassigned","variegated rayon chenille","berry chill","purple","pink","","","",NA,"rayon / viscose","lace","chenille",2021,2,5
"21710","19175","19176",2,2021-02-04,"guest","1signup","unassigned","variegated rayon chenille","berry chill","purple","pink","","","",NA,"rayon / viscose","undefined weight","chenille",2021,2,5
"21710","19175","19177",1,2021-02-04,"guest","1signup","unassigned","variegated rayon chenille","blue","blue","","","","",NA,"chenille","lace","chenille",2021,2,5
"21710","19175","19177",1,2021-02-04,"guest","1signup","unassigned","variegated rayon chenille","blue","blue","","","","",NA,"chenille","undefined weight","chenille",2021,2,5
"21710","19175","19177",1,2021-02-04,"guest","1signup","unassigned","variegated rayon chenille","blue","blue","","","","",NA,"rayon / viscose","lace","chenille",2021,2,5
"21710","19175","19177",1,2021-02-04,"guest","1signup","unassigned","variegated rayon chenille","blue","blue","","","","",NA,"rayon / viscose","undefined weight","chenille",2021,2,5
"21710","19175","19180",1,2021-02-04,"guest","1signup","unassigned","variegated rayon chenille","watermelon","red","pink","","","",NA,"chenille","lace","chenille",2021,2,5
"21710","19175","19180",1,2021-02-04,"guest","1signup","unassigned","variegated rayon chenille","watermelon","red","pink","","","",NA,"chenille","undefined weight","chenille",2021,2,5
"21710","19175","19180",1,2021-02-04,"guest","1signup","unassigned","variegated rayon chenille","watermelon","red","pink","","","",NA,"rayon / viscose","lace","chenille",2021,2,5
"21710","19175","19180",1,2021-02-04,"guest","1signup","unassigned","variegated rayon chenille","watermelon","red","pink","","","",NA,"rayon / viscose","undefined weight","chenille",2021,2,5
"21712","1987","2005",1,2021-02-04,"wholesale buyer",NA,"unassigned","wayfarer yarn","natural","natural","","","","",NA,"wool","fingering","straight",2021,2,5
"21712","1987","2008",1,2021-02-04,"wholesale buyer",NA,"unassigned","wayfarer yarn","gravel","gray","","","","",NA,"wool","fingering","straight",2021,2,5
"21712","1987","2009",1,2021-02-04,"wholesale buyer",NA,"unassigned","wayfarer yarn","iron bridge","gray","","","","",NA,"wool","fingering","straight",2021,2,5
"21712","1987","2012",1,2021-02-04,"wholesale buyer",NA,"unassigned","wayfarer yarn","harbor","blue","","","","",NA,"wool","fingering","straight",2021,2,5
"21712","1987","2015",1,2021-02-04,"wholesale buyer",NA,"unassigned","wayfarer yarn","prairie","yellow","","","","",NA,"wool","fingering","straight",2021,2,5
"21712","1987","2017",1,2021-02-04,"wholesale buyer",NA,"unassigned","wayfarer yarn","cranberry harvest","red","","","","",NA,"wool","fingering","straight",2021,2,5
"21712","1987","3082",1,2021-02-04,"wholesale buyer",NA,"unassigned","wayfarer yarn","briny deep","blue","","","","",NA,"wool","fingering","straight",2021,2,5
"21713","11180","12639",10,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","natural","natural","","","","",NA,"cotton","lace","nub",2021,2,5
"21713","11180","12639",10,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","natural","natural","","","","",NA,"cotton","lace","seed",2021,2,5
"21713","11180","12639",10,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","natural","natural","","","","",NA,"cotton","undefined weight","nub",2021,2,5
"21713","11180","12639",10,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","natural","natural","","","","",NA,"cotton","undefined weight","seed",2021,2,5
"21713","11180","12639",10,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","natural","natural","","","","",NA,"rayon / viscose","lace","nub",2021,2,5
"21713","11180","12639",10,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","natural","natural","","","","",NA,"rayon / viscose","lace","seed",2021,2,5
"21713","11180","12639",10,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","natural","natural","","","","",NA,"rayon / viscose","undefined weight","nub",2021,2,5
"21713","11180","12639",10,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","natural","natural","","","","",NA,"rayon / viscose","undefined weight","seed",2021,2,5
"21713","11180","13992",5,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","dark navy","blue","","","","",NA,"cotton","lace","nub",2021,2,5
"21713","11180","13992",5,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","dark navy","blue","","","","",NA,"cotton","lace","seed",2021,2,5
"21713","11180","13992",5,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","dark navy","blue","","","","",NA,"cotton","undefined weight","nub",2021,2,5
"21713","11180","13992",5,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","dark navy","blue","","","","",NA,"cotton","undefined weight","seed",2021,2,5
"21713","11180","13992",5,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","dark navy","blue","","","","",NA,"rayon / viscose","lace","nub",2021,2,5
"21713","11180","13992",5,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","dark navy","blue","","","","",NA,"rayon / viscose","lace","seed",2021,2,5
"21713","11180","13992",5,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","dark navy","blue","","","","",NA,"rayon / viscose","undefined weight","nub",2021,2,5
"21713","11180","13992",5,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","dark navy","blue","","","","",NA,"rayon / viscose","undefined weight","seed",2021,2,5
"21713","11180","13994",5,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","black","black","","","","",NA,"cotton","lace","nub",2021,2,5
"21713","11180","13994",5,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","black","black","","","","",NA,"cotton","lace","seed",2021,2,5
"21713","11180","13994",5,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","black","black","","","","",NA,"cotton","undefined weight","nub",2021,2,5
"21713","11180","13994",5,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","black","black","","","","",NA,"cotton","undefined weight","seed",2021,2,5
"21713","11180","13994",5,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","black","black","","","","",NA,"rayon / viscose","lace","nub",2021,2,5
"21713","11180","13994",5,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","black","black","","","","",NA,"rayon / viscose","lace","seed",2021,2,5
"21713","11180","13994",5,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","black","black","","","","",NA,"rayon / viscose","undefined weight","nub",2021,2,5
"21713","11180","13994",5,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","black","black","","","","",NA,"rayon / viscose","undefined weight","seed",2021,2,5
"21713","11180","19883",10,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","purple plum","purple","","","","",NA,"cotton","lace","nub",2021,2,5
"21713","11180","19883",10,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","purple plum","purple","","","","",NA,"cotton","lace","seed",2021,2,5
"21713","11180","19883",10,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","purple plum","purple","","","","",NA,"cotton","undefined weight","nub",2021,2,5
"21713","11180","19883",10,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","purple plum","purple","","","","",NA,"cotton","undefined weight","seed",2021,2,5
"21713","11180","19883",10,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","purple plum","purple","","","","",NA,"rayon / viscose","lace","nub",2021,2,5
"21713","11180","19883",10,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","purple plum","purple","","","","",NA,"rayon / viscose","lace","seed",2021,2,5
"21713","11180","19883",10,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","purple plum","purple","","","","",NA,"rayon / viscose","undefined weight","nub",2021,2,5
"21713","11180","19883",10,2021-02-04,"wholesale buyer",NA,"unassigned","seeded ratton (avanti)","purple plum","purple","","","","",NA,"rayon / viscose","undefined weight","seed",2021,2,5
"21714","20986","20990",5,2021-02-04,"guest","1signup","unassigned","lana loopy","brass","brown","","","","",NA,"wool","lace","loop",2021,2,5
"21714","20986","20990",5,2021-02-04,"guest","1signup","unassigned","lana loopy","brass","brown","","","","",NA,"wool","undefined weight","loop",2021,2,5
"21715","19107","19109",1,2021-02-05,"wholesale buyer","1signup","unassigned","bulky merino wool","barn red","red","","","","",NA,"wool","bulky","undulating",2021,2,6
"21715","19107","19110",2,2021-02-05,"wholesale buyer","1signup","unassigned","bulky merino wool","crow","black","brown","","","",NA,"wool","bulky","undulating",2021,2,6
"21715","19107","20080",1,2021-02-05,"wholesale buyer","1signup","unassigned","bulky merino wool","roasted pumpkin","orange","","","","",NA,"wool","bulky","undulating",2021,2,6
"21715","19107","20456",1,2021-02-05,"wholesale buyer","1signup","unassigned","bulky merino wool","bubble gum","pink","","","","",NA,"wool","bulky","undulating",2021,2,6
"21715","19107","20457",1,2021-02-05,"wholesale buyer","1signup","unassigned","bulky merino wool","candy twist","pink","purple","","","",NA,"wool","bulky","undulating",2021,2,6
"21715","1956","1111",1,2021-02-05,"wholesale buyer","1signup","unassigned","4 pound yarn mystery box","simple","not applicable","","","","",NA,"bamboo","not applicable","unassigned",2021,2,6
"21715","1956","1111",1,2021-02-05,"wholesale buyer","1signup","unassigned","4 pound yarn mystery box","simple","not applicable","","","","",NA,"cotton","not applicable","unassigned",2021,2,6
"21715","1956","1111",1,2021-02-05,"wholesale buyer","1signup","unassigned","4 pound yarn mystery box","simple","not applicable","","","","",NA,"flax / linen","not applicable","unassigned",2021,2,6
"21715","1956","1111",1,2021-02-05,"wholesale buyer","1signup","unassigned","4 pound yarn mystery box","simple","not applicable","","","","",NA,"metallic","not applicable","unassigned",2021,2,6
"21715","1956","1111",1,2021-02-05,"wholesale buyer","1signup","unassigned","4 pound yarn mystery box","simple","not applicable","","","","",NA,"nylon","not applicable","unassigned",2021,2,6
"21715","1956","1111",1,2021-02-05,"wholesale buyer","1signup","unassigned","4 pound yarn mystery box","simple","not applicable","","","","",NA,"other","not applicable","unassigned",2021,2,6
"21715","1956","1111",1,2021-02-05,"wholesale buyer","1signup","unassigned","4 pound yarn mystery box","simple","not applicable","","","","",NA,"polyester","not applicable","unassigned",2021,2,6
"21715","1956","1111",1,2021-02-05,"wholesale buyer","1signup","unassigned","4 pound yarn mystery box","simple","not applicable","","","","",NA,"rayon / viscose","not applicable","unassigned",2021,2,6
"21715","1956","1111",1,2021-02-05,"wholesale buyer","1signup","unassigned","4 pound yarn mystery box","simple","not applicable","","","","",NA,"silk","not applicable","unassigned",2021,2,6
"21715","1956","1111",1,2021-02-05,"wholesale buyer","1signup","unassigned","4 pound yarn mystery box","simple","not applicable","","","","",NA,"wool","not applicable","unassigned",2021,2,6
"21715","605","1051",3,2021-02-05,"wholesale buyer","1signup","unassigned","american lamb yarn","natural","natural","","","","",NA,"wool","aran","undulating",2021,2,6
"21715","605","1051",3,2021-02-05,"wholesale buyer","1signup","unassigned","american lamb yarn","natural","natural","","","","",NA,"wool","bulky","undulating",2021,2,6
"21716","19708","19709",1,2021-02-05,"registered customer",NA,"unassigned","thick and thin cotton with linen","bright white","white","","","","",NA,"cotton","lace","slub",2021,2,6
"21716","19708","19709",1,2021-02-05,"registered customer",NA,"unassigned","thick and thin cotton with linen","bright white","white","","","","",NA,"cotton","undefined weight","slub",2021,2,6
"21716","19708","19709",1,2021-02-05,"registered customer",NA,"unassigned","thick and thin cotton with linen","bright white","white","","","","",NA,"flax / linen","lace","slub",2021,2,6
"21716","19708","19709",1,2021-02-05,"registered customer",NA,"unassigned","thick and thin cotton with linen","bright white","white","","","","",NA,"flax / linen","undefined weight","slub",2021,2,6
"21717","9357","17520",1,2021-02-06,"guest",NA,"unassigned","rayon ribbon","purple night","purple","","","","",NA,"rayon / viscose","lace","knitted",2021,2,6
"21717","9357","17520",1,2021-02-06,"guest",NA,"unassigned","rayon ribbon","purple night","purple","","","","",NA,"rayon / viscose","worsted","knitted",2021,2,6
"21718","13654","19016",1,2021-02-07,"guest",NA,"unassigned","4/4 cotton yarn (worsted cotton)","stone","gray","","","","",NA,"cotton","fingering","straight",2021,2,6
"21718","16495","16496",1,2021-02-07,"guest",NA,"unassigned","fun mini skeins","jade","green","blue","","","",NA,"rayon / viscose","undefined weight","knitted",2021,2,6
"21719","1085","1086",3,2021-02-08,"wholesale buyer",NA,"unassigned","florafil super soft cotton yarn | bulky","aster","pink","purple","blue","","",NA,"cotton","bulky","undulating",2021,2,6
"21719","1085","1089",5,2021-02-08,"wholesale buyer",NA,"unassigned","florafil super soft cotton yarn | bulky","blue hyacinth","blue","","","","",NA,"cotton","bulky","undulating",2021,2,6
"21719","1085","1096",5,2021-02-08,"wholesale buyer",NA,"unassigned","florafil super soft cotton yarn | bulky","helenium mardi gras","brown","yellow","orange","","",NA,"cotton","bulky","undulating",2021,2,6
"21719","1085","1102",5,2021-02-08,"wholesale buyer",NA,"unassigned","florafil super soft cotton yarn | bulky","red hibiscus","red","pink","","","",NA,"cotton","bulky","undulating",2021,2,6
"21719","20214","20216",1,2021-02-08,"wholesale buyer",NA,"unassigned","sunburst yarn","boucle","pink","red","orange","","",NA,"cotton","fingering","knitted",2021,2,6
"21719","20214","20216",1,2021-02-08,"wholesale buyer",NA,"unassigned","sunburst yarn","boucle","pink","red","orange","","",NA,"cotton","fingering","undulating",2021,2,6
"21719","20214","20216",1,2021-02-08,"wholesale buyer",NA,"unassigned","sunburst yarn","boucle","pink","red","orange","","",NA,"cotton","sport","knitted",2021,2,6
"21719","20214","20216",1,2021-02-08,"wholesale buyer",NA,"unassigned","sunburst yarn","boucle","pink","red","orange","","",NA,"cotton","sport","undulating",2021,2,6
"21719","20214","20216",1,2021-02-08,"wholesale buyer",NA,"unassigned","sunburst yarn","boucle","pink","red","orange","","",NA,"cotton","undefined weight","knitted",2021,2,6
"21719","20214","20216",1,2021-02-08,"wholesale buyer",NA,"unassigned","sunburst yarn","boucle","pink","red","orange","","",NA,"cotton","undefined weight","undulating",2021,2,6
"21719","20214","20216",1,2021-02-08,"wholesale buyer",NA,"unassigned","sunburst yarn","boucle","pink","red","orange","","",NA,"flax / linen","fingering","knitted",2021,2,6
"21719","20214","20216",1,2021-02-08,"wholesale buyer",NA,"unassigned","sunburst yarn","boucle","pink","red","orange","","",NA,"flax / linen","fingering","undulating",2021,2,6
"21719","20214","20216",1,2021-02-08,"wholesale buyer",NA,"unassigned","sunburst yarn","boucle","pink","red","orange","","",NA,"flax / linen","sport","knitted",2021,2,6
"21719","20214","20216",1,2021-02-08,"wholesale buyer",NA,"unassigned","sunburst yarn","boucle","pink","red","orange","","",NA,"flax / linen","sport","undulating",2021,2,6
"21719","20214","20216",1,2021-02-08,"wholesale buyer",NA,"unassigned","sunburst yarn","boucle","pink","red","orange","","",NA,"flax / linen","undefined weight","knitted",2021,2,6
"21719","20214","20216",1,2021-02-08,"wholesale buyer",NA,"unassigned","sunburst yarn","boucle","pink","red","orange","","",NA,"flax / linen","undefined weight","undulating",2021,2,6
"21719","20214","20216",1,2021-02-08,"wholesale buyer",NA,"unassigned","sunburst yarn","boucle","pink","red","orange","","",NA,"rayon / viscose","fingering","knitted",2021,2,6
"21719","20214","20216",1,2021-02-08,"wholesale buyer",NA,"unassigned","sunburst yarn","boucle","pink","red","orange","","",NA,"rayon / viscose","fingering","undulating",2021,2,6
"21719","20214","20216",1,2021-02-08,"wholesale buyer",NA,"unassigned","sunburst yarn","boucle","pink","red","orange","","",NA,"rayon / viscose","sport","knitted",2021,2,6
"21719","20214","20216",1,2021-02-08,"wholesale buyer",NA,"unassigned","sunburst yarn","boucle","pink","red","orange","","",NA,"rayon / viscose","sport","undulating",2021,2,6
"21719","20214","20216",1,2021-02-08,"wholesale buyer",NA,"unassigned","sunburst yarn","boucle","pink","red","orange","","",NA,"rayon / viscose","undefined weight","knitted",2021,2,6
"21719","20214","20216",1,2021-02-08,"wholesale buyer",NA,"unassigned","sunburst yarn","boucle","pink","red","orange","","",NA,"rayon / viscose","undefined weight","undulating",2021,2,6
"21719","20223","1111",1,2021-02-08,"wholesale buyer",NA,"unassigned","big scallop rayon yarn","simple","natural","","","","",NA,"rayon / viscose","lace","undulating",2021,2,6
"21719","20506","21487",1,2021-02-08,"wholesale buyer",NA,"unassigned","three ply metallic yarn","copper","brown","","","","",NA,"metallic","lace","straight",2021,2,6
"21719","20506","21491",1,2021-02-08,"wholesale buyer",NA,"unassigned","three ply metallic yarn","green","green","","","","",NA,"metallic","lace","straight",2021,2,6
"21719","20506","21495",1,2021-02-08,"wholesale buyer",NA,"unassigned","three ply metallic yarn","turquoise","blue","green","","","",NA,"metallic","lace","straight",2021,2,6
"21719","20506","9999",1,2021-02-08,"wholesale buyer",NA,"unassigned","three ply metallic yarn","copper black","brown","","","","",NA,"metallic","lace","straight",2021,2,6
"21719","21000","21002",1,2021-02-08,"wholesale buyer",NA,"unassigned","lustrous loopy","cascade","blue","","","","",NA,"rayon / viscose","fingering","loop",2021,2,6
"21719","21000","21002",1,2021-02-08,"wholesale buyer",NA,"unassigned","lustrous loopy","cascade","blue","","","","",NA,"rayon / viscose","undefined weight","loop",2021,2,6
"21719","21000","21003",1,2021-02-08,"wholesale buyer",NA,"unassigned","lustrous loopy","verde","green","","","","",NA,"rayon / viscose","fingering","loop",2021,2,6
"21719","21000","21003",1,2021-02-08,"wholesale buyer",NA,"unassigned","lustrous loopy","verde","green","","","","",NA,"rayon / viscose","undefined weight","loop",2021,2,6
"21719","21429","21435",2,2021-02-08,"wholesale buyer",NA,"unassigned","cloud yarn","cone","natural","","","","",NA,"cotton","fingering","slub",2021,2,6
"21719","21429","21435",2,2021-02-08,"wholesale buyer",NA,"unassigned","cloud yarn","cone","natural","","","","",NA,"cotton","undefined weight","slub",2021,2,6
"21719","21429","21435",2,2021-02-08,"wholesale buyer",NA,"unassigned","cloud yarn","cone","natural","","","","",NA,"flax / linen","fingering","slub",2021,2,6
"21719","21429","21435",2,2021-02-08,"wholesale buyer",NA,"unassigned","cloud yarn","cone","natural","","","","",NA,"flax / linen","undefined weight","slub",2021,2,6
"21720","13312","19591",2,2021-02-08,"guest","1signup","unassigned","jewels","black black","black","","","","",NA,"metallic","lace","straight",2021,2,6
"21720","13312","19591",2,2021-02-08,"guest","1signup","unassigned","jewels","black black","black","","","","",NA,"rayon / viscose","lace","straight",2021,2,6
"21720","13312","19591",2,2021-02-08,"guest","1signup","unassigned","jewels","black black","black","","","","",NA,"wool","lace","straight",2021,2,6
"21720","14587","14588",6,2021-02-08,"guest","1signup","unassigned","softball skein metallic","silver","natural","","","","",NA,"cotton","bulky","undulating",2021,2,6
"21720","14587","14588",6,2021-02-08,"guest","1signup","unassigned","softball skein metallic","silver","natural","","","","",NA,"metallic","bulky","undulating",2021,2,6
"21720","19107","19108",3,2021-02-08,"guest","1signup","unassigned","bulky merino wool","arctic","blue","","","","",NA,"wool","bulky","undulating",2021,2,6
"21720","1956","1111",1,2021-02-08,"guest","1signup","unassigned","4 pound yarn mystery box","simple","not applicable","","","","",NA,"bamboo","not applicable","unassigned",2021,2,6
"21720","1956","1111",1,2021-02-08,"guest","1signup","unassigned","4 pound yarn mystery box","simple","not applicable","","","","",NA,"cotton","not applicable","unassigned",2021,2,6
"21720","1956","1111",1,2021-02-08,"guest","1signup","unassigned","4 pound yarn mystery box","simple","not applicable","","","","",NA,"flax / linen","not applicable","unassigned",2021,2,6
"21720","1956","1111",1,2021-02-08,"guest","1signup","unassigned","4 pound yarn mystery box","simple","not applicable","","","","",NA,"metallic","not applicable","unassigned",2021,2,6
"21720","1956","1111",1,2021-02-08,"guest","1signup","unassigned","4 pound yarn mystery box","simple","not applicable","","","","",NA,"nylon","not applicable","unassigned",2021,2,6
"21720","1956","1111",1,2021-02-08,"guest","1signup","unassigned","4 pound yarn mystery box","simple","not applicable","","","","",NA,"other","not applicable","unassigned",2021,2,6
"21720","1956","1111",1,2021-02-08,"guest","1signup","unassigned","4 pound yarn mystery box","simple","not applicable","","","","",NA,"polyester","not applicable","unassigned",2021,2,6
"21720","1956","1111",1,2021-02-08,"guest","1signup","unassigned","4 pound yarn mystery box","simple","not applicable","","","","",NA,"rayon / viscose","not applicable","unassigned",2021,2,6
"21720","1956","1111",1,2021-02-08,"guest","1signup","unassigned","4 pound yarn mystery box","simple","not applicable","","","","",NA,"silk","not applicable","unassigned",2021,2,6
"21720","1956","1111",1,2021-02-08,"guest","1signup","unassigned","4 pound yarn mystery box","simple","not applicable","","","","",NA,"wool","not applicable","unassigned",2021,2,6
"21721","1085","1089",2,2021-02-09,"registered customer",NA,"unassigned","florafil super soft cotton yarn | bulky","blue hyacinth","blue","","","","",NA,"cotton","bulky","undulating",2021,2,6
"21816","1739","16189",1,2021-02-09,"registered customer",NA,"unassigned","wool crepe yarn","custard","yellow","","","","",NA,"wool","lace","straight",2021,2,6
"21816","1739","16191",2,2021-02-09,"registered customer",NA,"unassigned","wool crepe yarn","coral","orange","","","","",NA,"wool","lace","straight",2021,2,6
"21816","1739","17325",1,2021-02-09,"registered customer",NA,"unassigned","wool crepe yarn","brilliant orange","orange","","","","",NA,"wool","lace","straight",2021,2,6
"21816","9625","13165",2,2021-02-09,"registered customer",NA,"unassigned","super fine wool***super special price***","neon","yellow","","","","",NA,"wool","lace","straight",2021,2,6
"21816","9625","13172",2,2021-02-09,"registered customer",NA,"unassigned","super fine wool***super special price***","epic orange","orange","","","","",NA,"wool","lace","straight",2021,2,6
"21824","17088","9999",5,2021-02-09,"guest",NA,"unassigned","poly oreo yarn",NA,"black","white","","","",NA,"polyester","lace","seed",2021,2,6
"21824","17088","9999",5,2021-02-09,"guest",NA,"unassigned","poly oreo yarn",NA,"black","white","","","",NA,"polyester","undefined weight","seed",2021,2,6
"21824","18354","18355",5,2021-02-09,"guest",NA,"unassigned","wool crepe confetti","natural","brown","natural","","","",NA,"nylon","lace","straight",2021,2,6
"21824","18354","18355",5,2021-02-09,"guest",NA,"unassigned","wool crepe confetti","natural","brown","natural","","","",NA,"polyester","lace","straight",2021,2,6
"21824","18354","18355",5,2021-02-09,"guest",NA,"unassigned","wool crepe confetti","natural","brown","natural","","","",NA,"wool","lace","straight",2021,2,6
"21824","18958","1111",1,2021-02-09,"guest",NA,"unassigned","big cotton memory yarn","simple","white","","","","",NA,"cotton","sport","knitted",2021,2,6
"21824","18958","1111",1,2021-02-09,"guest",NA,"unassigned","big cotton memory yarn","simple","white","","","","",NA,"cotton","sport","straight",2021,2,6
"21824","20497","20503",3,2021-02-09,"guest",NA,"unassigned","two ply metallic yarn","silver","gray","","","","",NA,"metallic","lace","straight",2021,2,6
"21824","20497","20504",3,2021-02-09,"guest",NA,"unassigned","two ply metallic yarn","light blue","blue","","","","",NA,"metallic","lace","straight",2021,2,6
"21824","21551","21552",2,2021-02-09,"guest",NA,"unassigned","radiant wool rayon","lilac luster","purple","blue","","","",NA,"rayon / viscose","lace","straight",2021,2,6
"21824","21551","21552",2,2021-02-09,"guest",NA,"unassigned","radiant wool rayon","lilac luster","purple","blue","","","",NA,"wool","lace","straight",2021,2,6
"21824","21551","21564",1,2021-02-09,"guest",NA,"unassigned","radiant wool rayon","honey crystal","yellow","","","","",NA,"rayon / viscose","lace","straight",2021,2,6
"21824","21551","21564",1,2021-02-09,"guest",NA,"unassigned","radiant wool rayon","honey crystal","yellow","","","","",NA,"wool","lace","straight",2021,2,6
"21824","21551","21566",2,2021-02-09,"guest",NA,"unassigned","radiant wool rayon","gala garnet","red","","","","",NA,"rayon / viscose","lace","straight",2021,2,6
"21824","21551","21566",2,2021-02-09,"guest",NA,"unassigned","radiant wool rayon","gala garnet","red","","","","",NA,"wool","lace","straight",2021,2,6
"21826","15649","1111",1,2021-02-09,"registered customer","1signup","unassigned","wool crepe funfair","simple","blue","","","","",NA,"wool","lace","seed",2021,2,6
"21826","15649","1111",1,2021-02-09,"registered customer","1signup","unassigned","wool crepe funfair","simple","blue","","","","",NA,"wool","undefined weight","seed",2021,2,6
"21826","18281","19029",1,2021-02-09,"registered customer","1signup","unassigned","8/4 unmercerized cotton (merry maid)","sienna","orange","","","","",NA,"cotton","lace","straight",2021,2,6
"21826","18281","20569",1,2021-02-09,"registered customer","1signup","unassigned","8/4 unmercerized cotton (merry maid)","aquatic","blue","","","","",NA,"cotton","lace","straight",2021,2,6
"21826","18281","20571",1,2021-02-09,"registered customer","1signup","unassigned","8/4 unmercerized cotton (merry maid)","barberry","red","","","","",NA,"cotton","lace","straight",2021,2,6
"21826","19708","19709",1,2021-02-09,"registered customer","1signup","unassigned","thick and thin cotton with linen","bright white","white","","","","",NA,"cotton","lace","slub",2021,2,6
"21826","19708","19709",1,2021-02-09,"registered customer","1signup","unassigned","thick and thin cotton with linen","bright white","white","","","","",NA,"cotton","undefined weight","slub",2021,2,6
"21826","19708","19709",1,2021-02-09,"registered customer","1signup","unassigned","thick and thin cotton with linen","bright white","white","","","","",NA,"flax / linen","lace","slub",2021,2,6
"21826","19708","19709",1,2021-02-09,"registered customer","1signup","unassigned","thick and thin cotton with linen","bright white","white","","","","",NA,"flax / linen","undefined weight","slub",2021,2,6
"21826","19708","19710",1,2021-02-09,"registered customer","1signup","unassigned","thick and thin cotton with linen","midnight navy","blue","","","","",NA,"cotton","lace","slub",2021,2,6
