"order_id","order_date","order_total","user_type","product_id","variation_id","quantity","coupon","meta.yarn_usage","order_ym","order_y","order_m"
"22336",2021-03-22,47.78,"guest","13654","16071",1,NA,"tufting","2021-03",2021,3
"22336",2021-03-22,47.78,"guest","19107","19110",1,NA,"tufting","2021-03",2021,3
"22335",2021-03-22,63.81,"guest","6854","20773",1,NA,"crocheting","2021-03",2021,3
"22335",2021-03-22,63.81,"guest","6854","20773",1,NA," indie dyeing","2021-03",2021,3
"22335",2021-03-22,63.81,"guest","6854","7124",2,NA,"crocheting","2021-03",2021,3
"22335",2021-03-22,63.81,"guest","6854","7124",2,NA," indie dyeing","2021-03",2021,3
"22334",2021-03-22,620.86,"guest","2563","9213",12,NA,"weaving","2021-03",2021,3
"22334",2021-03-22,620.86,"guest","3680","13155",15,NA,"weaving","2021-03",2021,3
"22333",2021-03-21,70.28,"guest","21095","21099",4,"1signup","hand knitting","2021-03",2021,3
"22332",2021-03-21,30.51,"guest","20468","20686",1,NA,"resale","2021-03",2021,3
"22331",2021-03-21,53.55,"guest","11161","19655",1,"1signup","weaving","2021-03",2021,3
"22331",2021-03-21,53.55,"guest","2698","2701",2,"1signup","weaving","2021-03",2021,3
"22330",2021-03-21,122.82,"registered customer","11161","12660",1,"1signup","weaving","2021-03",2021,3
"22330",2021-03-21,122.82,"registered customer","16440","16448",1,"1signup","weaving","2021-03",2021,3
"22330",2021-03-21,122.82,"registered customer","16440","19374",1,"1signup","weaving","2021-03",2021,3
"22330",2021-03-21,122.82,"registered customer","16440","19692",1,"1signup","weaving","2021-03",2021,3
"22330",2021-03-21,122.82,"registered customer","6854","20772",1,"1signup","weaving","2021-03",2021,3
"22330",2021-03-21,122.82,"registered customer","6854","20773",1,"1signup","weaving","2021-03",2021,3
"22330",2021-03-21,122.82,"registered customer","6854","20774",1,"1signup","weaving","2021-03",2021,3
"22329",2021-03-20,23.6,"guest","17032","18375",1,"1signup","hand knitting","2021-03",2021,3
"22328",2021-03-19,372.74,"guest","20986","20991",3,NA,"hand knitting","2021-03",2021,3
"22328",2021-03-19,372.74,"guest","2563","9213",2,NA,"hand knitting","2021-03",2021,3
"22328",2021-03-19,372.74,"guest","2563","9217",4,NA,"hand knitting","2021-03",2021,3
"22328",2021-03-19,372.74,"guest","2563","9222",2,NA,"hand knitting","2021-03",2021,3
"22328",2021-03-19,372.74,"guest","7860","9245",2,NA,"hand knitting","2021-03",2021,3
"22328",2021-03-19,372.74,"guest","7860","9246",3,NA,"hand knitting","2021-03",2021,3
"22328",2021-03-19,372.74,"guest","7860","9247",3,NA,"hand knitting","2021-03",2021,3
"22328",2021-03-19,372.74,"guest","7860","9248",1,NA,"hand knitting","2021-03",2021,3
"22328",2021-03-19,372.74,"guest","9625","13165",1,NA,"hand knitting","2021-03",2021,3
"22327",2021-03-19,109.96,"registered customer","16934","21585",1,NA,"weaving","2021-03",2021,3
"22327",2021-03-19,109.96,"registered customer","16934","21585",1,NA," crocheting","2021-03",2021,3
"22327",2021-03-19,109.96,"registered customer","17955","19802",1,NA,"weaving","2021-03",2021,3
"22327",2021-03-19,109.96,"registered customer","17955","19802",1,NA," crocheting","2021-03",2021,3
"22327",2021-03-19,109.96,"registered customer","21000","21002",1,NA,"weaving","2021-03",2021,3
"22327",2021-03-19,109.96,"registered customer","21000","21002",1,NA," crocheting","2021-03",2021,3
"22316",2021-03-18,46.7,"guest","19175","19177",1,NA,NA,"2021-03",2021,3
"22316",2021-03-18,46.7,"guest","19175","19178",1,NA,NA,"2021-03",2021,3
"22301",2021-03-16,42.4,"registered customer","605","1049",2,NA,"crocheting","2021-03",2021,3
"22246",2021-03-16,63.58,"registered customer","14587","14589",4,NA,"other","2021-03",2021,3
"22246",2021-03-16,63.58,"registered customer","2382","2384",2,NA,"other","2021-03",2021,3
"22245",2021-03-15,117.59,"registered customer","1987","2013",4,NA,"hand knitting","2021-03",2021,3
"22245",2021-03-15,117.59,"registered customer","1987","2013",4,NA," crocheting","2021-03",2021,3
"22245",2021-03-15,117.59,"registered customer","1987","3083",1,NA,"hand knitting","2021-03",2021,3
"22245",2021-03-15,117.59,"registered customer","1987","3083",1,NA," crocheting","2021-03",2021,3
"22245",2021-03-15,117.59,"registered customer","20204","20206",1,NA,"hand knitting","2021-03",2021,3
"22245",2021-03-15,117.59,"registered customer","20204","20206",1,NA," crocheting","2021-03",2021,3
"22244",2021-03-15,366.28,"guest","1739","17063",4,NA,"machine knitting","2021-03",2021,3
"22244",2021-03-15,366.28,"guest","21000","21786",6,NA,"machine knitting","2021-03",2021,3
"22244",2021-03-15,366.28,"guest","3680","21888",4,NA,"machine knitting","2021-03",2021,3
"22243",2021-03-15,380.13,"guest","18977","18979",3,"1signup","machine knitting","2021-03",2021,3
"22243",2021-03-15,380.13,"guest","18977","19486",10,"1signup","machine knitting","2021-03",2021,3
"22242",2021-03-15,135.88,"registered customer","20506","21491",2,NA,NA,"2021-03",2021,3
"22242",2021-03-15,135.88,"registered customer","20506","21492",2,NA,NA,"2021-03",2021,3
"22242",2021-03-15,135.88,"registered customer","20506","21495",2,NA,NA,"2021-03",2021,3
"22242",2021-03-15,135.88,"registered customer","20506","21961",2,NA,NA,"2021-03",2021,3
"22241",2021-03-13,112.11,"registered customer","12984","15701",1,"1signup",NA,"2021-03",2021,3
"22241",2021-03-13,112.11,"registered customer","12984","15704",1,"1signup",NA,"2021-03",2021,3
"22241",2021-03-13,112.11,"registered customer","16246","16254",1,"1signup",NA,"2021-03",2021,3
"22241",2021-03-13,112.11,"registered customer","16756","16766",1,"1signup",NA,"2021-03",2021,3
"22241",2021-03-13,112.11,"registered customer","17088","9999",1,"1signup",NA,"2021-03",2021,3
"22240",2021-03-12,38.06,"guest",NA,NA,NA,NA,NA,"2021-03",2021,3
"22239",2021-03-12,131.51,"registered customer","16934","21585",12,NA,NA,"2021-03",2021,3
"22238",2021-03-11,44.54,"guest","21998","22007",1,NA,NA,"2021-03",2021,3
"22238",2021-03-11,44.54,"guest","21998","22009",1,NA,NA,"2021-03",2021,3
"22236",2021-03-10,119.67,"registered customer","1739","2560",1,NA,NA,"2021-03",2021,3
"22236",2021-03-10,119.67,"registered customer","18354","18355",1,NA,NA,"2021-03",2021,3
"22236",2021-03-10,119.67,"registered customer","21429","21435",1,NA,NA,"2021-03",2021,3
"22236",2021-03-10,119.67,"registered customer","6342","16875",1,NA,NA,"2021-03",2021,3
"22224",2021-03-10,256.8,"wholesale buyer","17166","17204",1,NA,NA,"2021-03",2021,3
"22224",2021-03-10,256.8,"wholesale buyer","18963","18964",2,NA,NA,"2021-03",2021,3
"22224",2021-03-10,256.8,"wholesale buyer","18963","18966",2,NA,NA,"2021-03",2021,3
"22224",2021-03-10,256.8,"wholesale buyer","18963","18968",2,NA,NA,"2021-03",2021,3
"22224",2021-03-10,256.8,"wholesale buyer","20506","21486",1,NA,NA,"2021-03",2021,3
"22224",2021-03-10,256.8,"wholesale buyer","20506","21487",1,NA,NA,"2021-03",2021,3
"22224",2021-03-10,256.8,"wholesale buyer","20506","21495",3,NA,NA,"2021-03",2021,3
"22223",2021-03-10,121.88,"registered customer","10060","10061",1,NA,NA,"2021-03",2021,3
"22223",2021-03-10,121.88,"registered customer","16756","16766",1,NA,NA,"2021-03",2021,3
"22223",2021-03-10,121.88,"registered customer","1987","19421",1,NA,NA,"2021-03",2021,3
"22223",2021-03-10,121.88,"registered customer","1987","2013",1,NA,NA,"2021-03",2021,3
"22223",2021-03-10,121.88,"registered customer","1987","21164",1,NA,NA,"2021-03",2021,3
"22223",2021-03-10,121.88,"registered customer","5605","5680",1,NA,NA,"2021-03",2021,3
"22223",2021-03-10,121.88,"registered customer","9841","9845",1,NA,NA,"2021-03",2021,3
"22222",2021-03-10,76.76,"guest","18963","18964",2,NA,NA,"2021-03",2021,3
"22222",2021-03-10,76.76,"guest","18963","18967",2,NA,NA,"2021-03",2021,3
"22221",2021-03-10,39.15,"registered customer","13654","16074",1,"1signup",NA,"2021-03",2021,3
"22221",2021-03-10,39.15,"registered customer","605","1049",1,"1signup",NA,"2021-03",2021,3
"22219",2021-03-09,91.65,"registered customer","16614","16621",1,NA,NA,"2021-03",2021,3
"22219",2021-03-09,91.65,"registered customer","16614","16629",1,NA,NA,"2021-03",2021,3
"22219",2021-03-09,91.65,"registered customer","9625","13165",1,NA,NA,"2021-03",2021,3
"22218",2021-03-08,221.87,"wholesale buyer","1058","3382",2,"happyspring",NA,"2021-03",2021,3
"22218",2021-03-08,221.87,"wholesale buyer","18963","22036",3,"happyspring",NA,"2021-03",2021,3
"22218",2021-03-08,221.87,"wholesale buyer","18963","22037",3,"happyspring",NA,"2021-03",2021,3
"22218",2021-03-08,221.87,"wholesale buyer","18963","22159",2,"happyspring",NA,"2021-03",2021,3
"22218",2021-03-08,221.87,"wholesale buyer","18963","22161",2,"happyspring",NA,"2021-03",2021,3
"22218",2021-03-08,221.87,"wholesale buyer","18963","22162",2,"happyspring",NA,"2021-03",2021,3
"22218",2021-03-08,221.87,"wholesale buyer","18963","9999",2,"happyspring",NA,"2021-03",2021,3
"22206",2021-03-08,464.23,"wholesale buyer","1085","1097",4,"happyspring",NA,"2021-03",2021,3
"22206",2021-03-08,464.23,"wholesale buyer","1085","1103",4,"happyspring",NA,"2021-03",2021,3
"22206",2021-03-08,464.23,"wholesale buyer","1085","2517",4,"happyspring",NA,"2021-03",2021,3
"22206",2021-03-08,464.23,"wholesale buyer","1987","11442",3,"happyspring",NA,"2021-03",2021,3
"22206",2021-03-08,464.23,"wholesale buyer","1987","2005",1,"happyspring",NA,"2021-03",2021,3
"22206",2021-03-08,464.23,"wholesale buyer","1987","2006",2,"happyspring",NA,"2021-03",2021,3
"22206",2021-03-08,464.23,"wholesale buyer","1987","2007",2,"happyspring",NA,"2021-03",2021,3
"22206",2021-03-08,464.23,"wholesale buyer","1987","2008",2,"happyspring",NA,"2021-03",2021,3
"22206",2021-03-08,464.23,"wholesale buyer","1987","2009",2,"happyspring",NA,"2021-03",2021,3
"22206",2021-03-08,464.23,"wholesale buyer","1987","2011",2,"happyspring",NA,"2021-03",2021,3
"22206",2021-03-08,464.23,"wholesale buyer","1987","2012",2,"happyspring",NA,"2021-03",2021,3
"22206",2021-03-08,464.23,"wholesale buyer","1987","2014",2,"happyspring",NA,"2021-03",2021,3
"22206",2021-03-08,464.23,"wholesale buyer","1987","2016",2,"happyspring",NA,"2021-03",2021,3
"22206",2021-03-08,464.23,"wholesale buyer","1987","2017",2,"happyspring",NA,"2021-03",2021,3
"22206",2021-03-08,464.23,"wholesale buyer","1987","2018",2,"happyspring",NA,"2021-03",2021,3
"22206",2021-03-08,464.23,"wholesale buyer","1987","21164",2,"happyspring",NA,"2021-03",2021,3
"22206",2021-03-08,464.23,"wholesale buyer","1987","3082",2,"happyspring",NA,"2021-03",2021,3
"22206",2021-03-08,464.23,"wholesale buyer","605","1048",3,"happyspring",NA,"2021-03",2021,3
"22206",2021-03-08,464.23,"wholesale buyer","605","1050",2,"happyspring",NA,"2021-03",2021,3
"22206",2021-03-08,464.23,"wholesale buyer","605","11431",3,"happyspring",NA,"2021-03",2021,3
"22206",2021-03-08,464.23,"wholesale buyer","605","11433",2,"happyspring",NA,"2021-03",2021,3
"22206",2021-03-08,464.23,"wholesale buyer","605","1885",3,"happyspring",NA,"2021-03",2021,3
"22205",2021-03-08,181.97,"guest","10855","13050",2,"happyspring",NA,"2021-03",2021,3
"22205",2021-03-08,181.97,"guest","16546","16548",1,"happyspring",NA,"2021-03",2021,3
"22205",2021-03-08,181.97,"guest","16546","19635",1,"happyspring",NA,"2021-03",2021,3
"22205",2021-03-08,181.97,"guest","19708","19713",1,"happyspring",NA,"2021-03",2021,3
"22205",2021-03-08,181.97,"guest","19708","19716",1,"happyspring",NA,"2021-03",2021,3
"22205",2021-03-08,181.97,"guest","2260","6734",1,"happyspring",NA,"2021-03",2021,3
"22205",2021-03-08,181.97,"guest","2563","9216",1,"happyspring",NA,"2021-03",2021,3
"22205",2021-03-08,181.97,"guest","2563","9217",1,"happyspring",NA,"2021-03",2021,3
"22205",2021-03-08,181.97,"guest","2563","9219",1,"happyspring",NA,"2021-03",2021,3
"22205",2021-03-08,181.97,"guest","2938","16171",1,"happyspring",NA,"2021-03",2021,3
"22204",2021-03-08,60.57,"registered customer","16047","19878",1,"happyspring",NA,"2021-03",2021,3
"22204",2021-03-08,60.57,"registered customer","20214","20217",2,"happyspring",NA,"2021-03",2021,3
"22204",2021-03-08,60.57,"registered customer","9824","9828",1,"happyspring",NA,"2021-03",2021,3
"22203",2021-03-07,119.91,"guest","19708","19709",4,"happyspring",NA,"2021-03",2021,3
"22203",2021-03-07,119.91,"guest","21048","21054",1,"happyspring",NA,"2021-03",2021,3
"22203",2021-03-07,119.91,"guest","21048","21060",1,"happyspring",NA,"2021-03",2021,3
"22203",2021-03-07,119.91,"guest","21048","21068",1,"happyspring",NA,"2021-03",2021,3
"22202",2021-03-07,24.57,"guest","17702","19895",1,"happyspring",NA,"2021-03",2021,3
"22201",2021-03-05,55.53,"guest","13312","19591",1,"happyspring",NA,"2021-03",2021,3
"22201",2021-03-05,55.53,"guest","19107","19110",1,"happyspring",NA,"2021-03",2021,3
"22201",2021-03-05,55.53,"guest","1946","22124",1,"happyspring",NA,"2021-03",2021,3
"22200",2021-03-05,89.8,"guest","21000","21782",1,"happyspring",NA,"2021-03",2021,3
"22200",2021-03-05,89.8,"guest","3680","21772",1,"happyspring",NA,"2021-03",2021,3
"22200",2021-03-05,89.8,"guest","3680","22138",1,"happyspring",NA,"2021-03",2021,3
"22200",2021-03-05,89.8,"guest","3680","22140",1,"happyspring",NA,"2021-03",2021,3
"22200",2021-03-05,89.8,"guest","9581","21800",1,"happyspring",NA,"2021-03",2021,3
"22198",2021-03-05,61.54,"guest",NA,NA,NA,"happyspring",NA,"2021-03",2021,3
"22197",2021-03-05,39.14,"registered customer","21017","21028",2,"happyspring",NA,"2021-03",2021,3
"22195",2021-03-05,63.55,"registered customer","9824","9826",1,"happyspring",NA,"2021-03",2021,3
"22195",2021-03-05,63.55,"registered customer","9824","9829",1,"happyspring",NA,"2021-03",2021,3
"22192",2021-03-05,196.63,"registered customer","21048","21050",1,"happyspring",NA,"2021-03",2021,3
"22192",2021-03-05,196.63,"registered customer","21048","21052",1,"happyspring",NA,"2021-03",2021,3
"22192",2021-03-05,196.63,"registered customer","21048","21056",1,"happyspring",NA,"2021-03",2021,3
"22192",2021-03-05,196.63,"registered customer","21048","21058",1,"happyspring",NA,"2021-03",2021,3
"22192",2021-03-05,196.63,"registered customer","21048","21060",1,"happyspring",NA,"2021-03",2021,3
"22192",2021-03-05,196.63,"registered customer","21048","21068",1,"happyspring",NA,"2021-03",2021,3
"22192",2021-03-05,196.63,"registered customer","21048","21070",1,"happyspring",NA,"2021-03",2021,3
"22192",2021-03-05,196.63,"registered customer","21998","21999",1,"happyspring",NA,"2021-03",2021,3
"22192",2021-03-05,196.63,"registered customer","21998","22002",1,"happyspring",NA,"2021-03",2021,3
"22192",2021-03-05,196.63,"registered customer","21998","22003",1,"happyspring",NA,"2021-03",2021,3
"22192",2021-03-05,196.63,"registered customer","21998","22007",1,"happyspring",NA,"2021-03",2021,3
"22191",2021-03-05,189.01,"registered customer","10496","10718",4,"happyspring",NA,"2021-03",2021,3
"22191",2021-03-05,189.01,"registered customer","1739","12989",2,"happyspring",NA,"2021-03",2021,3
"22191",2021-03-05,189.01,"registered customer","17848","18107",1,"happyspring",NA,"2021-03",2021,3
"22191",2021-03-05,189.01,"registered customer","2698","21901",2,"happyspring",NA,"2021-03",2021,3
"22191",2021-03-05,189.01,"registered customer","2698","21903",1,"happyspring",NA,"2021-03",2021,3
"22191",2021-03-05,189.01,"registered customer","3680","22141",1,"happyspring",NA,"2021-03",2021,3
"22191",2021-03-05,189.01,"registered customer","6854","21149",1,"happyspring",NA,"2021-03",2021,3
"22190",2021-03-05,52.47,"wholesale buyer","19708","19710",1,"happyspring",NA,"2021-03",2021,3
"22190",2021-03-05,52.47,"wholesale buyer","21429","21435",2,"happyspring",NA,"2021-03",2021,3
"22189",2021-03-05,103.31,"wholesale buyer","10285","10863",1,"happyspring",NA,"2021-03",2021,3
"22189",2021-03-05,103.31,"wholesale buyer","13790","13797",1,"happyspring",NA,"2021-03",2021,3
"22189",2021-03-05,103.31,"wholesale buyer","13790","13800",1,"happyspring",NA,"2021-03",2021,3
"22189",2021-03-05,103.31,"wholesale buyer","17955","20202",1,"happyspring",NA,"2021-03",2021,3
"22189",2021-03-05,103.31,"wholesale buyer","2698","17886",1,"happyspring",NA,"2021-03",2021,3
"22189",2021-03-05,103.31,"wholesale buyer","9824","9829",1,"happyspring",NA,"2021-03",2021,3
"22164",2021-03-04,62.64,"guest","16287","16288",1,NA,NA,"2021-03",2021,3
"22164",2021-03-04,62.64,"guest","1739","12346",2,NA,NA,"2021-03",2021,3
"22163",2021-03-04,568.32,"guest","7860","9245",1,NA,NA,"2021-03",2021,3
"22163",2021-03-04,568.32,"guest","7860","9246",1,NA,NA,"2021-03",2021,3
"22163",2021-03-04,568.32,"guest","7860","9247",1,NA,NA,"2021-03",2021,3
"22163",2021-03-04,568.32,"guest","7860","9249",1,NA,NA,"2021-03",2021,3
"22163",2021-03-04,568.32,"guest","9581","10493",2,NA,NA,"2021-03",2021,3
"22163",2021-03-04,568.32,"guest","9581","13184",2,NA,NA,"2021-03",2021,3
"22163",2021-03-04,568.32,"guest","9581","21799",3,NA,NA,"2021-03",2021,3
"22163",2021-03-04,568.32,"guest","9581","21800",3,NA,NA,"2021-03",2021,3
"22163",2021-03-04,568.32,"guest","9581","21801",3,NA,NA,"2021-03",2021,3
"22163",2021-03-04,568.32,"guest","9581","21913",3,NA,NA,"2021-03",2021,3
"22163",2021-03-04,568.32,"guest","9581","21914",4,NA,NA,"2021-03",2021,3
"22163",2021-03-04,568.32,"guest","9581","21915",3,NA,NA,"2021-03",2021,3
"22163",2021-03-04,568.32,"guest","9581","9617",2,NA,NA,"2021-03",2021,3
"22163",2021-03-04,568.32,"guest","9581","9832",3,NA,NA,"2021-03",2021,3
"22149",2021-03-03,180.19,"registered customer","16614","16625",2,"1signup",NA,"2021-03",2021,3
"22149",2021-03-03,180.19,"registered customer","16614","19254",1,"1signup",NA,"2021-03",2021,3
"22149",2021-03-03,180.19,"registered customer","16614","19276",2,"1signup",NA,"2021-03",2021,3
"22149",2021-03-03,180.19,"registered customer","19107","19115",1,"1signup",NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","11161","11162",2,NA,NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","11161","11163",3,NA,NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","11161","19366",4,NA,NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","11161","19654",2,NA,NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","11161","19655",2,NA,NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","19207","21415",3,NA,NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","19207","21807",3,NA,NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","19207","21808",3,NA,NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","19207","21809",3,NA,NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","19207","21810",3,NA,NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","19207","21907",3,NA,NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","19207","21908",4,NA,NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","19207","21909",3,NA,NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","21998","22003",3,NA,NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","21998","22004",3,NA,NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","21998","22005",2,NA,NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","21998","22009",3,NA,NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","21998","22010",3,NA,NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","2260","6710",1,NA,NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","2260","6711",1,NA,NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","2260","6734",2,NA,NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","2260","6735",2,NA,NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","2260","6736",1,NA,NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","6854","20771",3,NA,NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","6854","20772",1,NA,NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","6854","20774",4,NA,NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","6854","20775",1,NA,NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","6854","21149",2,NA,NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","6854","21150",3,NA,NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","6854","21151",2,NA,NA,"2021-03",2021,3
"22148",2021-03-02,1194.26,"guest","6854","7126",3,NA,NA,"2021-03",2021,3
"22142",2021-03-02,71.24,"guest","1749","18086",1,NA,NA,"2021-03",2021,3
"22142",2021-03-02,71.24,"guest","1946","2265",1,NA,NA,"2021-03",2021,3
"22142",2021-03-02,71.24,"guest","6342","15537",1,NA,NA,"2021-03",2021,3
"22142",2021-03-02,71.24,"guest","6342","16873",1,NA,NA,"2021-03",2021,3
"22118",2021-03-02,112.75,"wholesale buyer","17166","17202",3,NA,NA,"2021-03",2021,3
"22118",2021-03-02,112.75,"wholesale buyer","17166","17357",2,NA,NA,"2021-03",2021,3
"22118",2021-03-02,112.75,"wholesale buyer","9824","9828",3,NA,NA,"2021-03",2021,3
"22118",2021-03-02,112.75,"wholesale buyer","9824","9829",3,NA,NA,"2021-03",2021,3
"22104",2021-03-02,59.5,"registered customer","16614","16621",1,NA,NA,"2021-03",2021,3
"22104",2021-03-02,59.5,"registered customer","6854","20774",1,NA,NA,"2021-03",2021,3
"22103",2021-03-02,141.76,"guest","17551","17559",3,NA,NA,"2021-03",2021,3
"22103",2021-03-02,141.76,"guest","2382","17136",5,NA,NA,"2021-03",2021,3
"22099",2021-03-01,79.96,"guest","1946","1947",2,NA,NA,"2021-03",2021,3
"22099",2021-03-01,79.96,"guest","1946","21724",2,NA,NA,"2021-03",2021,3
"22098",2021-03-01,72.44,"registered customer","17410","17414",4,NA,NA,"2021-03",2021,3
"22097",2021-03-01,354.79,"wholesale buyer","1085","1102",3,NA,NA,"2021-03",2021,3
"22097",2021-03-01,354.79,"wholesale buyer","17955","19607",1,NA,NA,"2021-03",2021,3
"22097",2021-03-01,354.79,"wholesale buyer","18963","18965",1,NA,NA,"2021-03",2021,3
"22097",2021-03-01,354.79,"wholesale buyer","18963","22036",1,NA,NA,"2021-03",2021,3
"22097",2021-03-01,354.79,"wholesale buyer","18963","22037",1,NA,NA,"2021-03",2021,3
"22097",2021-03-01,354.79,"wholesale buyer","20214","20217",2,NA,NA,"2021-03",2021,3
"22097",2021-03-01,354.79,"wholesale buyer","21095","21097",1,NA,NA,"2021-03",2021,3
"22097",2021-03-01,354.79,"wholesale buyer","21095","21098",1,NA,NA,"2021-03",2021,3
"22097",2021-03-01,354.79,"wholesale buyer","21095","21100",3,NA,NA,"2021-03",2021,3
"22097",2021-03-01,354.79,"wholesale buyer","21095","21101",1,NA,NA,"2021-03",2021,3
"22097",2021-03-01,354.79,"wholesale buyer","21095","21104",1,NA,NA,"2021-03",2021,3
"22097",2021-03-01,354.79,"wholesale buyer","21095","21105",1,NA,NA,"2021-03",2021,3
"22097",2021-03-01,354.79,"wholesale buyer","21095","21106",1,NA,NA,"2021-03",2021,3
"22097",2021-03-01,354.79,"wholesale buyer","21095","21107",1,NA,NA,"2021-03",2021,3
"22097",2021-03-01,354.79,"wholesale buyer","21429","21435",5,NA,NA,"2021-03",2021,3
"22096",2021-03-01,124.78,"registered customer","21048","21049",1,"tenpercent",NA,"2021-03",2021,3
"22096",2021-03-01,124.78,"registered customer","21048","21055",1,"tenpercent",NA,"2021-03",2021,3
"22096",2021-03-01,124.78,"registered customer","21048","21059",1,"tenpercent",NA,"2021-03",2021,3
"22096",2021-03-01,124.78,"registered customer","21048","21060",1,"tenpercent",NA,"2021-03",2021,3
"22096",2021-03-01,124.78,"registered customer","21048","21065",1,"tenpercent",NA,"2021-03",2021,3
"22096",2021-03-01,124.78,"registered customer","21048","21067",1,"tenpercent",NA,"2021-03",2021,3
"22096",2021-03-01,124.78,"registered customer","21048","21068",1,"tenpercent",NA,"2021-03",2021,3
"22096",2021-03-01,124.78,"registered customer","21048","21070",1,"tenpercent",NA,"2021-03",2021,3
"22095",2021-02-28,20,"wholesale buyer",NA,NA,NA,NA,NA,"2021-02",2021,2
"22094",2021-02-28,174.8,"guest",NA,NA,NA,NA,NA,"2021-02",2021,2
"22093",2021-02-28,112.14,"guest","17702","19895",6,NA,NA,"2021-02",2021,2
"22092",2021-02-28,78.07,"registered customer","2586","18004",1,"1signup",NA,"2021-02",2021,2
"22092",2021-02-28,78.07,"registered customer","2586","18005",1,"1signup",NA,"2021-02",2021,2
"22092",2021-02-28,78.07,"registered customer","2586","19976",1,"1signup",NA,"2021-02",2021,2
"22091",2021-02-28,91.99,"registered customer","1946","14334",1,NA,NA,"2021-02",2021,2
"22091",2021-02-28,91.99,"registered customer","1946","2267",1,NA,NA,"2021-02",2021,2
"22091",2021-02-28,91.99,"registered customer","1946","3289",1,NA,NA,"2021-02",2021,2
"22091",2021-02-28,91.99,"registered customer","21000","21004",1,NA,NA,"2021-02",2021,2
"22091",2021-02-28,91.99,"registered customer","2698","2701",1,NA,NA,"2021-02",2021,2
"22090",2021-02-27,183.93,"registered customer","16440","19446",1,NA,NA,"2021-02",2021,2
"22090",2021-02-27,183.93,"registered customer","16440","19691",1,NA,NA,"2021-02",2021,2
"22090",2021-02-27,183.93,"registered customer","16440","19692",1,NA,NA,"2021-02",2021,2
"22090",2021-02-27,183.93,"registered customer","19708","19716",1,NA,NA,"2021-02",2021,2
"22090",2021-02-27,183.93,"registered customer","21048","21054",1,NA,NA,"2021-02",2021,2
"22090",2021-02-27,183.93,"registered customer","21048","21056",1,NA,NA,"2021-02",2021,2
"22090",2021-02-27,183.93,"registered customer","21048","21058",1,NA,NA,"2021-02",2021,2
"22090",2021-02-27,183.93,"registered customer","21048","21062",1,NA,NA,"2021-02",2021,2
"22090",2021-02-27,183.93,"registered customer","21048","21066",1,NA,NA,"2021-02",2021,2
"22090",2021-02-27,183.93,"registered customer","21048","21072",1,NA,NA,"2021-02",2021,2
"22089",2021-02-27,57.36,"registered customer","1085","1091",3,NA,NA,"2021-02",2021,2
"22088",2021-02-26,210.35,"registered customer","16999","17004",2,NA,NA,"2021-02",2021,2
"22088",2021-02-26,210.35,"registered customer","19207","21807",2,NA,NA,"2021-02",2021,2
"22088",2021-02-26,210.35,"registered customer","9625","13165",3,NA,NA,"2021-02",2021,2
"22088",2021-02-26,210.35,"registered customer","9625","13172",3,NA,NA,"2021-02",2021,2
"22088",2021-02-26,210.35,"registered customer","9841","9845",3,NA,NA,"2021-02",2021,2
"22086",2021-02-26,115.06,"registered customer","21048","21049",1,"1signup",NA,"2021-02",2021,2
"22086",2021-02-26,115.06,"registered customer","21048","21055",1,"1signup",NA,"2021-02",2021,2
"22086",2021-02-26,115.06,"registered customer","21048","21060",2,"1signup",NA,"2021-02",2021,2
"22086",2021-02-26,115.06,"registered customer","21048","21065",1,"1signup",NA,"2021-02",2021,2
