"order_id","product_id","variation_id","quantity"
21516,"12399","12401",2
21516,"19551","9999",2
21516,"19708","19710",1
21516,"20506","21484",1
21516,"20506","21487",1
21516,"20506","21492",1
21516,"20506","21493",1
21516,"20506","21494",2
21516,"20506","21495",1
21516,"21095","21100",4
21516,"21095","21102",1
21516,"21095","21105",1
21517,"21095","21100",1
21517,"21095","21101",1
21517,"21095","21103",1
21518,"2260","6711",1
21519,"1085","1384",13
21520,"19175","19176",2
21520,"19175","19177",2
21520,"19175","19178",2
21520,"19175","19179",1
21520,"19175","19180",2
21521,"18963","18968",2
21521,"21429","21435",4
21522,"17848","18951",1
21523,"16287","16288",6
21523,"20986","20988",3
21524,"605","1051",1
21525,"11180","13992",1
21525,"2563","9222",1
21528,"17166","17201",1
21528,"17166","17355",1
21528,"17166","17356",1
21528,"17166","17359",1
21528,"17166","17362",2
21528,"9581","13184",2
21529,"16614","18689",1
21529,"1987","2005",1
21533,"605","15120",1
21533,"605","1883",1
21533,"605","1886",1
21535,"16614","16619",1
21535,"16614","16621",2
21535,"16614","16623",1
21535,"16614","16633",1
21535,"16614","18687",1
21535,"16614","18688",1
21539,"17166","17203",1
21540,"10060","10073",2
21550,"20468","20474",1
21599,"3680","13155",3
21600,"1085","1103",1
21600,"1085","1383",2
21600,"17848","18106",1
21600,"17955","19802",1
21600,"21095","21100",1
21600,"21429","21435",1
21600,"2382","17136",1
21600,"2382","19788",1
21600,"2382","19790",1
21600,"2382","19791",1
21637,"1085","1103",1
21637,"1085","2517",1
21637,"16406","19581",1
21659,"13654","16071",1
21659,"18281","19029",2
21659,"18963","18967",1
21659,"19099","19102",1
21659,"21095","21105",1
21659,"21429","21435",1
21659,"9367","17127",1
21660,"17848","18108",1
21660,"19099","19100",1
21662,"1069","1071",1
21662,"14587","14589",1
21662,"16246","16252",1
21662,"16246","16254",1
21662,"16546","16548",1
21662,"16546","16556",1
21662,"16546","19635",1
21662,"19099","19101",1
21666,"13654","19016",1
21666,"13654","21128",1
21670,"21551","21562",1
21670,"21551","21564",1
21671,"10855","14805",2
21672,"1946","15014",1
21672,"1946","1947",1
21674,"16614","16629",1
21689,"16614","16623",1
21689,"16614","16631",1
21689,"16614","18687",1
21689,"16614","18689",1
21695,"1749","18081",1
21695,"19175","19179",3
21696,"16614","16621",2
21696,"16614","16625",1
21696,"16614","16629",2
21696,"18977","19482",1
21696,"18977","19485",1
21696,"18977","19487",1
21696,"6854","20773",2
21696,"6854","7124",2
21697,"605","1046",2
21699,"21551","21552",1
21699,"21551","21562",1
21699,"21551","21564",2
21699,"21551","21566",1
21699,"2260","6710",1
21699,"2260","6711",1
21699,"2260","6734",1
21699,"2260","6735",1
21699,"2260","6736",1
21699,"2260","6737",1
21700,"20506","21485",2
21710,"10855","13050",1
21710,"10855","14306",1
21710,"19175","19176",2
21710,"19175","19177",1
21710,"19175","19180",1
21712,"1987","2005",1
21712,"1987","2008",1
21712,"1987","2009",1
21712,"1987","2012",1
21712,"1987","2015",1
21712,"1987","2017",1
21712,"1987","3082",1
21713,"11180","12639",10
21713,"11180","13992",5
21713,"11180","13994",5
21713,"11180","19883",10
21714,"20986","20990",5
21715,"19107","19109",1
21715,"19107","19110",2
21715,"19107","20080",1
21715,"19107","20456",1
21715,"19107","20457",1
21715,"605","1051",3
21716,"19708","19709",1
21717,"9357","17520",1
21718,"13654","19016",1
21718,"16495","16496",1
21719,"1085","1086",3
21719,"1085","1089",5
21719,"1085","1096",5
21719,"1085","1102",5
21719,"20214","20216",1
21719,"20506","21487",1
21719,"20506","21491",1
21719,"20506","21495",1
21719,"20506","9999",1
21719,"21000","21002",1
21719,"21000","21003",1
21719,"21429","21435",2
21720,"13312","19591",2
21720,"14587","14588",6
21720,"19107","19108",3
21721,"1085","1089",2
21816,"1739","16189",1
21816,"1739","16191",2
21816,"1739","17325",1
21816,"9625","13165",2
21816,"9625","13172",2
21824,"17088","9999",5
21824,"18354","18355",5
21824,"20497","20503",3
21824,"20497","20504",3
21824,"21551","21552",2
21824,"21551","21564",1
21824,"21551","21566",2
21826,"18281","19029",1
21826,"18281","20569",1
21826,"18281","20571",1
21826,"19708","19709",1
21826,"19708","19710",1
21826,"19708","19712",1
21826,"19708","19714",1
21826,"19708","19715",1
21826,"19708","19716",1
21826,"21429","21435",1
21827,"2260","6710",2
21827,"2260","6711",2
21827,"2260","6734",3
21827,"2260","6735",3
21827,"2260","6736",2
21834,"13654","16074",1
21834,"13654","17244",1
21834,"13654","17275",1
21834,"13654","17329",2
21834,"13654","18331",1
21834,"13654","19023",1
21834,"18281","18561",1
21834,"18281","20200",1
21834,"18281","20569",1
21837,"16756","16768",1
21837,"19708","19714",1
21837,"605","1048",2
21837,"605","11432",2
21837,"605","11433",2
21839,"16614","16625",2
21839,"16999","17003",4
21839,"9841","9842",1
21841,"18963","18965",6
21841,"18963","18966",6
21841,"18963","18967",3
21841,"18963","18969",7
21842,"1946","1947",10
21842,"1946","21725",17
21843,"11161","12660",1
21843,"20214","20217",1
21843,"2260","6734",1
21843,"9357","16154",1
21844,"18970","18973",4
21845,"1946","15021",1
21845,"1946","21723",1
21845,"1946","21724",2
21845,"1946","2265",2
21846,"12984","15704",1
21846,"19107","19114",2
21847,"12357","12362",1
21847,"12357","17799",1
21847,"12357","17801",1
21847,"12357","17803",1
21847,"12357","21663",1
21847,"12399","12400",1
21847,"12399","12403",1
21847,"16756","16766",1
21847,"18970","18971",1
21847,"18970","18972",1
21847,"19107","19109",1
21847,"19107","19110",1
21847,"21017","21019",1
21847,"21017","21021",1
21847,"21017","21023",1
21847,"605","1051",1
21847,"605","1052",1
21847,"605","1884",1
21848,"20506","20515",2
21849,"16047","19877",1
21849,"20525","20529",1
21850,"12357","17803",1
21850,"16934","21583",1
21850,"16934","21584",1
21850,"16934","21585",1
21850,"16934","21586",1
21850,"16934","21587",1
21850,"16934","21588",1
21850,"16934","21589",1
21850,"18970","18973",1
21850,"1987","2011",1
21850,"1987","3082",1
21851,"17551","17559",4
21851,"17551","17933",4
21851,"17551","18157",2
21851,"2563","9200",2
21922,"1739","17408",1
21922,"1739","8620",1
21923,"1946","1947",4
21923,"1946","21723",1
21923,"1946","21724",2
21923,"1946","21852",4
21923,"1946","21854",1
21923,"1946","21855",1
21925,"10855","13050",1
21925,"16047","19879",1
21925,"17088","9999",1
21925,"17848","18110",1
21925,"17955","19607",1
21925,"18281","20572",1
21925,"18281","21190",1
21925,"18354","18356",1
21925,"18970","18972",1
21925,"19846","19854",1
21925,"20506","21487",1
21925,"21000","21003",1
21925,"21017","21025",1
21926,"12357","12364",1
21926,"17702","19895",1
21926,"19846","19854",2
21926,"19846","19855",3
21926,"605","1046",2
21926,"605","1050",2
21926,"605","1883",2
21926,"605","1884",2
21927,"16614","16619",2
21927,"16614","16621",2
21927,"16614","16623",1
21927,"16614","16627",1
21927,"16614","19348",1
21927,"6854","20771",2
21928,"17955","19607",2
21928,"17955","19802",3
21928,"17955","19909",1
21928,"18952","18954",1
21928,"19551","9999",2
21928,"21000","21782",1
21928,"21000","21783",1
21928,"21000","21785",2
21928,"21000","21786",2
21928,"21000","21895",2
21928,"21000","21896",2
21928,"21000","21897",2
21928,"21017","21019",1
21928,"21017","21020",1
21928,"21017","21028",2
21928,"21017","21029",2
21928,"21095","21096",2
21928,"21095","21098",5
21928,"21095","21100",3
21928,"21095","21102",4
21928,"2382","15874",1
21928,"2382","17136",3
21928,"2382","18317",2
21928,"2382","19791",1
21928,"2698","18389",1
21928,"2698","21901",1
21928,"2698","2700",1
21929,"12680","12714",3
21929,"16406","19580",2
21929,"17955","17956",2
21929,"2382","19789",4
21930,"1946","17534",1
21930,"1946","18368",1
21930,"1946","21723",1
21930,"1946","21726",1
21930,"1946","21852",1
21930,"1946","21854",1
21930,"9357","16156",1
21931,"1085","1088",1
21931,"1085","1092",1
21931,"1085","19731",1
21931,"18963","18965",4
21931,"18963","18966",6
21931,"21095","21104",6
21932,"19175","19176",1
21932,"1946","1947",2
21932,"1946","21723",2
21932,"1946","21724",1
21937,"16546","16548",1
21937,"16546","16556",1
21937,"16934","21583",6
21937,"16934","21584",6
21937,"16934","21585",6
21937,"18281","18289",1
21937,"18281","20572",1
21937,"18281","21137",1
21937,"18281","21138",1
21937,"19708","19710",1
21937,"19708","19713",1
21937,"21429","21435",1
21938,"20468","20475",1
21941,"16047","19879",1
21941,"16246","16254",1
21941,"21429","21435",1
21942,"605","1882",2
21942,"605","1883",2
21942,"605","1884",1
21942,"605","1885",1
21943,"21048","21064",1
21943,"21048","21070",1
21957,"13654","18568",2
21957,"18281","20569",1
21957,"18281","21192",1
21958,"19708","19709",2
21958,"19708","19710",1
21958,"19708","19712",1
21958,"21048","21060",1
21959,"11161","11162",1
21959,"11161","11163",1
21959,"11161","12660",1
21959,"11161","12661",1
21959,"11161","12676",1
21959,"11161","19367",1
21959,"18199","18200",1
21959,"18199","18201",1
22035,"1946","2267",10
22035,"21429","21436",3
22045,"21048","21052",1
22045,"21048","21064",1
22046,"1946","21723",1
22051,"16756","16757",1
22052,"20497","20503",2
22052,"9226","9231",1
22053,"13654","21092",1
22053,"19708","19713",1
22053,"19708","19716",1
22054,"1946","15021",1
22054,"21000","21004",1
22055,"9841","9842",3
22056,"17955","17957",1
22056,"17955","18233",1
22056,"17955","19607",1
22056,"17955","19802",1
22056,"20506","21483",1
22056,"20506","21484",1
22056,"20506","21487",1
22056,"20506","21493",1
22056,"20506","21495",1
22056,"20525","20532",1
22056,"21000","21002",1
22056,"21000","21003",1
22056,"21000","21782",1
22056,"21000","21897",1
22056,"21017","21020",1
22056,"21017","21022",1
22056,"21095","21106",1
22056,"21095","21107",1
22056,"21998","22009",1
22057,"13654","18333",2
22058,"6854","20771",1
22058,"6854","20773",1
22058,"6854","20774",1
22060,"1739","2524",1
22064,"21048","21049",2
22065,"19107","19109",1
22065,"19107","20452",1
22065,"19107","20458",1
22066,"21429","21435",1
22066,"6854","20775",1
22085,"6854","20773",1
22086,"21048","21049",1
22086,"21048","21055",1
22086,"21048","21060",2
22086,"21048","21065",1
22086,"21048","21068",2
22088,"16999","17004",2
22088,"19207","21807",2
22088,"9625","13165",3
22088,"9625","13172",3
22088,"9841","9845",3
22089,"1085","1091",3
22090,"16440","19446",1
22090,"16440","19691",1
22090,"16440","19692",1
22090,"19708","19716",1
22090,"21048","21054",1
22090,"21048","21056",1
22090,"21048","21058",1
22090,"21048","21062",1
22090,"21048","21066",1
22090,"21048","21072",1
22091,"1946","14334",1
22091,"1946","2267",1
22091,"1946","3289",1
22091,"21000","21004",1
22091,"2698","2701",1
22092,"2586","18004",1
22092,"2586","18005",1
22092,"2586","19976",1
22093,"17702","19895",6
22096,"21048","21049",1
22096,"21048","21055",1
22096,"21048","21059",1
22096,"21048","21060",1
22096,"21048","21065",1
22096,"21048","21067",1
22096,"21048","21068",1
22096,"21048","21070",1
22097,"1085","1102",3
22097,"17955","19607",1
22097,"18963","18965",1
22097,"18963","22036",1
22097,"18963","22037",1
22097,"20214","20217",2
22097,"21095","21097",1
22097,"21095","21098",1
22097,"21095","21100",3
22097,"21095","21101",1
22097,"21095","21104",1
22097,"21095","21105",1
22097,"21095","21106",1
22097,"21095","21107",1
22097,"21429","21435",5
22098,"17410","17414",4
22099,"1946","1947",2
22099,"1946","21724",2
22103,"17551","17559",3
22103,"2382","17136",5
22104,"16614","16621",1
22104,"6854","20774",1
22118,"17166","17202",3
22118,"17166","17357",2
22118,"9824","9828",3
22118,"9824","9829",3
22142,"1749","18086",1
22142,"1946","2265",1
22142,"6342","15537",1
22142,"6342","16873",1
22148,"11161","11162",2
22148,"11161","11163",3
22148,"11161","19366",4
22148,"11161","19654",2
22148,"11161","19655",2
22148,"19207","21415",3
22148,"19207","21807",3
22148,"19207","21808",3
22148,"19207","21809",3
22148,"19207","21810",3
22148,"19207","21907",3
22148,"19207","21908",4
22148,"19207","21909",3
22148,"21998","22003",3
22148,"21998","22004",3
22148,"21998","22005",2
22148,"21998","22009",3
22148,"21998","22010",3
22148,"2260","6710",1
22148,"2260","6711",1
22148,"2260","6734",2
22148,"2260","6735",2
22148,"2260","6736",1
22148,"6854","20771",3
22148,"6854","20772",1
22148,"6854","20774",4
22148,"6854","20775",1
22148,"6854","21149",2
22148,"6854","21150",3
22148,"6854","21151",2
22148,"6854","7126",3
22149,"16614","16625",2
22149,"16614","19254",1
22149,"16614","19276",2
22149,"19107","19115",1
22163,"7860","9245",1
22163,"7860","9246",1
22163,"7860","9247",1
22163,"7860","9249",1
22163,"9581","10493",2
22163,"9581","13184",2
22163,"9581","21799",3
22163,"9581","21800",3
22163,"9581","21801",3
22163,"9581","21913",3
22163,"9581","21914",4
22163,"9581","21915",3
22163,"9581","9617",2
22163,"9581","9832",3
22164,"16287","16288",1
22164,"1739","12346",2
22189,"10285","10863",1
22189,"13790","13797",1
22189,"13790","13800",1
22189,"17955","20202",1
22189,"2698","17886",1
22189,"9824","9829",1
22190,"19708","19710",1
22190,"21429","21435",2
22191,"10496","10718",4
22191,"1739","12989",2
22191,"17848","18107",1
22191,"2698","21901",2
22191,"2698","21903",1
22191,"3680","22141",1
22191,"6854","21149",1
22192,"21048","21050",1
22192,"21048","21052",1
22192,"21048","21056",1
22192,"21048","21058",1
22192,"21048","21060",1
22192,"21048","21068",1
22192,"21048","21070",1
22192,"21998","21999",1
22192,"21998","22002",1
22192,"21998","22003",1
22192,"21998","22007",1
22195,"9824","9826",1
22195,"9824","9829",1
22197,"21017","21028",2
22200,"21000","21782",1
22200,"3680","21772",1
22200,"3680","22138",1
22200,"3680","22140",1
22200,"9581","21800",1
22201,"13312","19591",1
22201,"19107","19110",1
22201,"1946","22124",1
22202,"17702","19895",1
22203,"19708","19709",4
22203,"21048","21054",1
22203,"21048","21060",1
22203,"21048","21068",1
22204,"16047","19878",1
22204,"20214","20217",2
22204,"9824","9828",1
22205,"10855","13050",2
22205,"16546","16548",1
22205,"16546","19635",1
22205,"19708","19713",1
22205,"19708","19716",1
22205,"2260","6734",1
22205,"2563","9216",1
22205,"2563","9217",1
22205,"2563","9219",1
22205,"2938","16171",1
22206,"1085","1097",4
22206,"1085","1103",4
22206,"1085","2517",4
22206,"1987","11442",3
22206,"1987","2005",1
22206,"1987","2006",2
22206,"1987","2007",2
22206,"1987","2008",2
22206,"1987","2009",2
22206,"1987","2011",2
22206,"1987","2012",2
22206,"1987","2014",2
22206,"1987","2016",2
22206,"1987","2017",2
22206,"1987","2018",2
22206,"1987","21164",2
22206,"1987","3082",2
22206,"605","1048",3
22206,"605","1050",2
22206,"605","11431",3
22206,"605","11433",2
22206,"605","1885",3
22218,"1058","3382",2
22218,"18963","22036",3
22218,"18963","22037",3
22218,"18963","22159",2
22218,"18963","22161",2
22218,"18963","22162",2
22218,"18963","9999",2
22219,"16614","16621",1
22219,"16614","16629",1
22219,"9625","13165",1
22221,"13654","16074",1
22221,"605","1049",1
22222,"18963","18964",2
22222,"18963","18967",2
22223,"10060","10061",1
22223,"16756","16766",1
22223,"1987","19421",1
22223,"1987","2013",1
22223,"1987","21164",1
22223,"5605","5680",1
22223,"9841","9845",1
22224,"17166","17204",1
22224,"18963","18964",2
22224,"18963","18966",2
22224,"18963","18968",2
22224,"20506","21486",1
22224,"20506","21487",1
22224,"20506","21495",3
22236,"1739","2560",1
22236,"18354","18355",1
22236,"21429","21435",1
22236,"6342","16875",1
22238,"21998","22007",1
22238,"21998","22009",1
22239,"16934","21585",12
22241,"12984","15701",1
22241,"12984","15704",1
22241,"16246","16254",1
22241,"16756","16766",1
22241,"17088","9999",1
22242,"20506","21491",2
22242,"20506","21492",2
22242,"20506","21495",2
22242,"20506","21961",2
22243,"18977","18979",3
22243,"18977","19486",10
22244,"1739","17063",4
22244,"21000","21786",6
22244,"3680","21888",4
22245,"1987","2013",4
22245,"1987","3083",1
22245,"20204","20206",1
22246,"14587","14589",4
22246,"2382","2384",2
22301,"605","1049",2
22316,"19175","19177",1
22316,"19175","19178",1
22327,"16934","21585",1
22327,"17955","19802",1
22327,"21000","21002",1
22328,"20986","20991",3
22328,"2563","9213",2
22328,"2563","9217",4
22328,"2563","9222",2
22328,"7860","9245",2
22328,"7860","9246",3
22328,"7860","9247",3
22328,"7860","9248",1
22328,"9625","13165",1
22329,"17032","18375",1
22330,"11161","12660",1
22330,"16440","16448",1
22330,"16440","19374",1
22330,"16440","19692",1
22330,"6854","20772",1
22330,"6854","20773",1
22330,"6854","20774",1
22331,"11161","19655",1
22331,"2698","2701",2
22332,"20468","20686",1
22333,"21095","21099",4
22334,"2563","9213",12
22334,"3680","13155",15
22335,"6854","20773",1
22335,"6854","7124",2
22336,"13654","16071",1
22336,"19107","19110",1
